multiplicity,time,0.01,0.5,0.99
multiple,100,1,1,1
multiple,200,1,1,1
multiple,300,1,1,1
multiple,400,1,1,1
multiple,500,1,1,1
multiple,600,1,1,1
multiple,700,1,1,1
multiple,800,1,1,1
multiple,900,1,1,1
multiple,1000,1,1,1
multiple,1100,0.9913039681032847,1,1
multiple,1200,0.9875518672199171,0.9964912280701754,1
multiple,1300,0.9832607495771388,0.99609375,1
multiple,1400,0.9707063117599928,0.9889907886231416,1
multiple,1500,0.9583236434108527,0.9829787234042553,0.9963100987627523
multiple,1600,0.9496099499558435,0.9752358146190463,0.9924825902394362
multiple,1700,0.9325833214810599,0.9611307420494699,0.9841903457719959
multiple,1800,0.9084246288063083,0.943089430894309,0.9756107435568283
multiple,1900,0.9007597092545846,0.9357429718875502,0.9689934452725151
multiple,2000,0.8760997114979415,0.9157298640057261,0.9537891520244461
multiple,2100,0.8446127988047809,0.8877002288329519,0.9280030188679246
multiple,2200,0.8218516100010158,0.868995633187773,0.9132183288409703
multiple,2300,0.7785944168137334,0.8352059925093633,0.8830910138248848
multiple,2400,0.7426399430740038,0.8003623188405797,0.8521414043155288
multiple,2500,0.7181343686123097,0.7777777777777778,0.8301925775767972
multiple,2600,0.6818131868131867,0.7393816062137544,0.7976270468661774
multiple,2700,0.6433782593375617,0.7003969816789803,0.7634869860430026
multiple,2800,0.6153624564735676,0.6770428015564203,0.7428571428571429
multiple,2900,0.5697532206792705,0.6390041493775933,0.7038493589743591
multiple,3000,0.527123623011016,0.5959183673469388,0.6655046948356808
multiple,3100,0.5118984962406015,0.5790489737858159,0.6483073895468408
multiple,3200,0.46490750935917197,0.5344129554655871,0.6051656580530466
multiple,3300,0.4262880708570676,0.49624060150375937,0.572574602373138
multiple,3400,0.40637189234329063,0.47378240377062053,0.5454618473895582
multiple,3500,0.36537047511312215,0.4342629482071713,0.5057716223855286
multiple,3600,0.32712198495720585,0.39685627817923536,0.468654221836336
multiple,3700,0.3076868131868132,0.3790322580645161,0.44934581497797355
multiple,3800,0.2824378694828675,0.3476632504480287,0.42500855513307984
multiple,3900,0.2585513999308676,0.31746031746031744,0.38998118998118997
multiple,4000,0.24718233641771314,0.30679554509235785,0.38023020333939495
multiple,4100,0.22263248564397048,0.28185328185328185,0.3513543213543214
multiple,4200,0.20363125,0.26027681341976716,0.33481440023109693
multiple,4300,0.19097851823152093,0.25,0.320472972972973
multiple,4400,0.17374203935089544,0.2288489752367403,0.29509557441845397
multiple,4500,0.15536910273962068,0.20904034958288406,0.2710724964081854
multiple,4600,0.1507794902193242,0.2,0.2607365570201752
