multiplicity,time,0.01,0.5,0.99
multiple,100,1,1,1
multiple,200,1,1,1
multiple,300,1,1,1
multiple,400,1,1,1
multiple,500,1,1,1
multiple,600,1,1,1
multiple,700,1,1,1
multiple,800,1,1,1
multiple,900,1,1,1
multiple,1000,1,1,1
multiple,1100,0.9918015638932711,1,1
multiple,1200,0.9843124854684957,0.9961612142646625,1
multiple,1300,0.980987867529678,0.99581589958159,1
multiple,1400,0.9723320158102767,0.9888475836431226,1
multiple,1500,0.961682865131141,0.9826086956521739,0.9964540260130818
multiple,1600,0.9543535078933564,0.977859778597786,0.9959844138458597
multiple,1700,0.9360878138743084,0.9638989169675091,0.9857142857142858
multiple,1800,0.914396887159533,0.9454545454545454,0.9753106575963718
multiple,1900,0.8999962825278811,0.934046855921856,0.9663907388681614
multiple,2000,0.867762784090909,0.9104477611940298,0.9490294117647059
multiple,2100,0.8345266730012216,0.878668779227172,0.9249021739130434
multiple,2200,0.8120167703208638,0.864073292988569,0.9118807580942354
multiple,2300,0.7598224940831361,0.8167634804294274,0.8680207874015747
multiple,2400,0.7099094477238309,0.7703591702477585,0.8268551236749117
multiple,2500,0.6801406269169427,0.7425766735940551,0.8031581102362205
multiple,2600,0.6315594541910331,0.6947791164658634,0.7595561266384842
multiple,2700,0.5933576184502557,0.6561882411067194,0.7205899001109878
multiple,2800,0.5703121862449799,0.6346508657394265,0.6972166557649997
multiple,2900,0.5182101824207087,0.5878365224959061,0.650738579474343
multiple,3000,0.47565359338562646,0.5466863797097915,0.6165137188687209
multiple,3100,0.45040909090909087,0.5206232601299103,0.5901667319420355
multiple,3200,0.4180034024126199,0.48132780082987553,0.5529056104898218
multiple,3300,0.37875,0.43984182447820797,0.508080396064267
multiple,3400,0.35605805243445693,0.4225373812072265,0.49147225586260046
multiple,3500,0.3230564859494749,0.38547536433032614,0.45454918032786884
multiple,3600,0.289051875,0.35027273445940604,0.4143536149519569
multiple,3700,0.2751937984496124,0.3320825119684596,0.39768339768339767
multiple,3800,0.23483716475095787,0.2947761194029851,0.3552264081308199
multiple,3900,0.2107199262963938,0.2688918941070404,0.3310680509600604
multiple,4000,0.205520514390692,0.2579505300353357,0.31838039478086316
multiple,4100,0.18515151515151515,0.23625369613608427,0.2924949048913043
multiple,4200,0.16278334405735823,0.21595454545454545,0.27008924390579814
multiple,4300,0.15139442231075698,0.20727272727272728,0.26255051714905725
multiple,4400,0.14402685554079978,0.19553033876203424,0.24705927776516012
multiple,4500,0.13360308434032822,0.18181818181818182,0.23553243537976362
multiple,4600,0.12350168556543058,0.1743979144252255,0.22519587574215433
