multiplicity,time,0.01,0.5,0.99
multiple,4800,0.1883139391875272,0.2287288607520736,0.2727291242362525
multiple,4900,0.18142426207324294,0.22233355600089066,0.2650375357392222
multiple,5000,0.1654610565445194,0.20529865876481596,0.2483519331640282
multiple,5100,0.1503338045069964,0.1892182505085731,0.23333333333333334
multiple,5200,0.14438766593354802,0.18288721116449325,0.22222916666666664
multiple,5300,0.12995479313216862,0.16735547775595594,0.20595682684973302
multiple,5400,0.11726474769012082,0.15503900691820816,0.19111721132897605
multiple,5500,0.11210469054511742,0.14835821661279563,0.18444855233853005
multiple,5600,0.10328719042151877,0.1383219954648526,0.1721737769243613
multiple,5700,0.09266911307859584,0.12903225806451613,0.1612258206653448
multiple,5800,0.08931975523694671,0.12339043934788615,0.15590281346962861
multiple,5900,0.08131799450549451,0.11281506152458104,0.14533855954309566
multiple,6000,0.07620348449563713,0.10695350638925448,0.13725535065284697
multiple,6100,0.07471876271876271,0.10423408972967874,0.1349047182708657
multiple,6200,0.07066332378922313,0.0991090209151883,0.12959144642474404
multiple,6300,0.05969788420534689,0.08928571428571429,0.11836976753891741
multiple,6400,0.05542056722465081,0.08351648351648351,0.11283476154246586
multiple,6500,0.05133515211640212,0.07782331511839709,0.10431207672378527
multiple,6600,0.046148928696873905,0.07127656202598132,0.09649478425794214
multiple,6700,0.044764088056449776,0.06911447084233262,0.09611071009885377
multiple,6800,0.04035076134627704,0.06429363319607222,0.0904980233388902
multiple,6900,0.036401017244764244,0.060365650508079294,0.08696414950419526
multiple,7000,0.03624441196904722,0.05943710626152936,0.08589350670503285
multiple,7100,0.03271452644882699,0.05485130509199829,0.0797561419727148
multiple,7200,0.029815152276821247,0.050756292324134616,0.0742569049359565
multiple,7300,0.029612756264236904,0.04907382729211088,0.07082313127833688
multiple,7400,0.027253240919009113,0.04612159329140461,0.06637463126843658
multiple,7500,0.024174766152884317,0.04328511276119476,0.06292134831460675
multiple,7600,0.022675736961451247,0.04086021505376344,0.05983751080380294
multiple,7700,0.020977564102564104,0.03864185331576636,0.058007927300850734
multiple,7800,0.018139770580918597,0.03419663278818209,0.05217738399707708
multiple,7900,0.017619988625300034,0.03369603784742756,0.05203619909502263
multiple,8000,0.015149253731343282,0.03111111111111111,0.049217337568084156
multiple,8100,0.013697698257385146,0.02927927927927928,0.047170023319906725
multiple,8200,0.012929655907653848,0.028602894902454372,0.046406766469130695
multiple,8300,0.012791827481039648,0.027777777777777776,0.04481288634802633
multiple,8400,0.011082219564199906,0.025301906009020804,0.042107373109834714
multiple,8500,0.009750915338252689,0.024282560706401765,0.04051201521350775
multiple,8600,0.008967812655705032,0.02280504675424637,0.03846236204908582
multiple,8700,0.008866880893430965,0.02234639661233621,0.03828920071457385
multiple,8800,0.008638937272115005,0.022058823529411766,0.03761739615721916
multiple,8900,0.007123281714562147,0.020639856862912156,0.036325174825174826
multiple,9000,0.004877930093169545,0.018742681498829038,0.03340831808781419
multiple,9100,0.004504302508786814,0.017448221404039538,0.031252106741573034
multiple,9200,0.004255159474671671,0.014752387297357318,0.02766254861587737
multiple,9300,0.0024325120932087315,0.013574660633484163,0.026846844129402
multiple,9400,0.002374427238187382,0.013333333333333334,0.026261110358048834
multiple,9500,0.0022882772744846035,0.01312910284463895,0.02594500644085777
multiple,9600,0.002242152466367713,0.011337868480725623,0.02366271767056808
multiple,9700,0.00221719700640715,0.01109879280610988,0.02366271767056808
multiple,9800,0.0021597806658225963,0.01072961373390558,0.02272869022869023
multiple,9900,0.0020919197279029916,0.010460251046025104,0.02184247789363197
multiple,10000,0.0020532208082235893,0.00954653937947494,0.021079730154846373
multiple,10100,0,0.008676789587852495,0.018737483051892025
multiple,10200,0,0.006825947401118243,0.01743072613660849
multiple,10300,0,0.006825947401118243,0.01743072613660849
multiple,10400,0,0.006825947401118243,0.01743072613660849
multiple,10500,0,0.006578947368421052,0.016987329634956506
multiple,10600,0,0.006578947368421052,0.016987329634956506
multiple,10700,0,0.006521739130434782,0.01591985138004245
multiple,10800,0,0.006423982869379015,0.01583710407239819
multiple,10900,0,0.006423982869379015,0.01583710407239819
multiple,11000,0,0.006342494714587738,0.015487413962635201
multiple,11100,0,0.0047169811320754715,0.014867221950024493
multiple,11200,0,0.0047169811320754715,0.014867221950024493
multiple,11300,0,0.0047169811320754715,0.014867221950024493
multiple,11400,0,0.0047169811320754715,0.014867221950024493
multiple,11500,0,0.0045351473922902496,0.014023432209129076
multiple,11600,0,0.0045351473922902496,0.014023432209129076
multiple,11700,0,0.0045351473922902496,0.014023432209129076
multiple,11800,0,0.0045351473922902496,0.014023432209129076
multiple,11900,0,0.0044444444444444444,0.01342403078461375
multiple,12000,0,0.004310344827586207,0.011552352597456798
multiple,12100,0,0.004310344827586207,0.011552352597456798
multiple,12200,0,0.004310344827586207,0.011552352597456798
multiple,12300,0,0.00425531914893617,0.011494517718099475
multiple,12400,0,0.004073319755600814,0.010917750371898842
multiple,12500,0,0.004073319755600814,0.010917750371898842
multiple,12600,0,0.0023175002148320013,0.009547692343168112
multiple,12700,0,0.0023175002148320013,0.009547692343168112
multiple,12800,0,0.0023175002148320013,0.009547692343168112
multiple,12900,0,0.0022371364653243847,0.00885054740551563
multiple,13000,0,0.0022371364653243847,0.00885054740551563
multiple,13100,0,0.0022371364653243847,0.00885054740551563
multiple,13200,0,0.002197802197802198,0.00852970369825748
multiple,13300,0,0.002197802197802198,0.00852970369825748
multiple,13400,0,0.002197802197802198,0.00852970369825748
multiple,13500,0,0.002197802197802198,0.00852970369825748
multiple,13600,0,0.002197802197802198,0.00852970369825748
multiple,13700,0,0.002197802197802198,0.00852970369825748
multiple,13800,0,0.002197802197802198,0.00852970369825748
multiple,13900,0,0.002197802197802198,0.00852970369825748
multiple,14000,0,0.002197802197802198,0.00852970369825748
multiple,14100,0,0.002197802197802198,0.00852970369825748
multiple,14200,0,0.002197802197802198,0.00852970369825748
multiple,14300,0,0.002197802197802198,0.00852970369825748
multiple,14400,0,0.002150537634408602,0.007009345794392523
multiple,14500,0,0.0020920502092050207,0.006608221901680246
multiple,14600,0,0.0020920502092050207,0.006608221901680246
multiple,14700,0,0.0020920502092050207,0.006608221901680246
multiple,14800,0,0.0020920502092050207,0.006608221901680246
multiple,14900,0,0.0020920502092050207,0.006608221901680246
multiple,15000,0,0,0.006148435636140553
single,100,1,1,1
single,200,1,1,1
single,300,1,1,1
single,400,1,1,1
single,500,1,1,1
single,600,1,1,1
single,700,1,1,1
single,800,1,1,1
single,900,1,1,1
single,1000,1,1,1
single,1100,1,1,1
single,1200,1,1,1
single,1300,0.9996181748759069,0.9996251874062968,1
single,1400,0.9988558308748997,0.9988820569762811,0.9996277074788762
single,1500,0.9943160287987874,0.9951301740190817,0.9966140590603276
single,1600,0.9928436101950558,0.9939804364183596,0.9954734744590572
single,1700,0.9882794175944625,0.989811320754717,0.9915623938168505
single,1800,0.9807683017465626,0.982648057336854,0.985013169656326
single,1900,0.9745025049897662,0.9765712160654518,0.9792614032937362
single,2000,0.9555888429517845,0.9589399029488616,0.962393808219038
single,2100,0.9330841121495327,0.9369402985074626,0.9414149470481716
single,2200,0.919228507662668,0.923827392120075,0.928329492463486
single,2300,0.8918112673163732,0.8968744246291915,0.9020943903883577
single,2400,0.8600897274242917,0.8658399098083427,0.871429537404744
single,2500,0.846443329114256,0.8521771546492681,0.85849060173188
single,2600,0.8103775837522492,0.8165345413363534,0.8232426847056107
single,2700,0.7814466840174685,0.7879014189693802,0.7951810433222251
single,2800,0.7581796439641928,0.7651600272386789,0.7727627408975493
single,2900,0.7175551028127364,0.7245012697732767,0.731963816170153
single,3000,0.672698215984091,0.6802543006731488,0.6882362912688762
single,3100,0.652462921946446,0.6603174583247546,0.6690463507875828
single,3200,0.6089551769887962,0.6168611215656755,0.6252801338750886
single,3300,0.5720159085259756,0.5802260087395721,0.5888973889677777
single,3400,0.5538096557803459,0.5619634144013559,0.5707296881524636
single,3500,0.5065861286533764,0.5153271049457042,0.5244746812806363
single,3600,0.4732494180292449,0.48206651028240344,0.49081312120298404
single,3700,0.45704607324012597,0.46569451469573014,0.4745386762876881
single,3800,0.42283921858524737,0.43078668683812404,0.4392370287026679
single,3900,0.3946381842464003,0.4026820660250822,0.411166091441424
single,4000,0.3794255008438171,0.38732921407242077,0.3958725745647104
single,4100,0.3469611297521916,0.3550603739521323,0.3634333535254158
single,4200,0.3189166641622671,0.326872471356203,0.33471053468440426
single,4300,0.3071961860088509,0.31476954120645706,0.32251992033448135
single,4400,0.2828206290008004,0.29048068400384564,0.2982861882532634
single,4500,0.26395861539539134,0.27184466019417475,0.27955016276379047
single,4600,0.2527344908699774,0.2606741573033708,0.26833942807156774
single,4700,0.23544817927170866,0.2433753646837759,0.250665570440447
single,4800,0.2192618424592618,0.22698112705110335,0.2341391192486105
single,4900,0.21298300200179474,0.2205717094352566,0.2275280727378249
single,5000,0.19627935217059414,0.20358824858860242,0.21050682052925881
single,5100,0.18039391442880928,0.18795719220018073,0.1946111059661138
single,5200,0.174942723796052,0.18190384820381622,0.18849485737079966
single,5300,0.15955024052890998,0.16616989319555459,0.17276546357897338
single,5400,0.14768779672399132,0.15401911288680425,0.1604364097374243
single,5500,0.14002065574839306,0.14615958240119314,0.15265183295540438
single,5600,0.13069515684005745,0.13660477872548177,0.14296408032670985
single,5700,0.12164658532815881,0.12731692405203518,0.1336601633807959
single,5800,0.11552884615384615,0.12114371708051166,0.12704461164168088
single,5900,0.10595771831181569,0.11169513964341635,0.11707697400339613
single,6000,0.09921073301289757,0.10445236614935119,0.10966185734403111
single,6100,0.09637020760953761,0.10153904446057987,0.10667315731761642
single,6200,0.09197945401095586,0.09715461376554901,0.10211169624363249
single,6300,0.0821958395802099,0.08720059880239521,0.09221024289974233
single,6400,0.07764036374869676,0.0825444907232109,0.08731667051306866
single,6500,0.07223685261373256,0.0767648292218384,0.08132582563410341
single,6600,0.06559214314817713,0.06999999003197033,0.07424296435272044
single,6700,0.06327631620663635,0.06774254933865803,0.07199451223734389
single,6800,0.05853726438601861,0.06294626483771668,0.06694264430534151
single,6900,0.054293773126540205,0.05873522146949189,0.06280517699941171
single,7000,0.053597733951915826,0.05814386880357809,0.06219421214220807
single,7100,0.04938229755178908,0.05367497109483692,0.057420050116529696
single,7200,0.045232464265055373,0.04911886014248219,0.05259203886547822
single,7300,0.04370678927236075,0.047529587185493216,0.05086719205930167
single,7400,0.041224376829216564,0.04465290806754221,0.04785268079248723
single,7500,0.038116307263636275,0.04138449962377728,0.04465324342546987
single,7600,0.0362478608291443,0.03954802259887006,0.04257779707913261
single,7700,0.034353867284644964,0.037678975131876416,0.04055677124864294
single,7800,0.029645511557997307,0.032805429864253395,0.03546125783864123
single,7900,0.02900701399788074,0.03214889646104034,0.03488411391244356
single,8000,0.026935524022902665,0.0299625468164794,0.03273224125143797
single,8100,0.025017728656232162,0.028025252324827707,0.030608937543497958
single,8200,0.02438000276768221,0.02738184546136534,0.030121050024314536
single,8300,0.02379154078549849,0.026782346284420975,0.029423296874733988
single,8400,0.021738886266338936,0.024573261622612242,0.026937660635504818
single,8500,0.02077126709925262,0.023622047244094488,0.026090294818954262
single,8600,0.01961516556830201,0.022375536858513012,0.024686993517882366
single,8700,0.018946274103467393,0.021702526484628948,0.02397916911296193
single,8800,0.018574607400912595,0.021374045801526718,0.023625813840954187
single,8900,0.017729091955965278,0.020489471426144497,0.022735743570629893
single,9000,0.015671413922752647,0.01819194419472961,0.020362150218197123
single,9100,0.014953159311406618,0.017283487365572954,0.019432133382078207
single,9200,0.013257375189107414,0.015495086923658353,0.017343195694400383
single,9300,0.012336264403302948,0.014563106796116505,0.016281917700176163
single,9400,0.011993778643786973,0.014232209737827715,0.01593277669273845
single,9500,0.011701914027597687,0.013894104393541119,0.015654176891372558
single,9600,0.010168996010469342,0.012318029115341545,0.013836948391922213
single,9700,0.009792366528600108,0.011987263953029863,0.013488298975741558
single,9800,0.009327907898310157,0.011303692539562924,0.012796435081689195
single,9900,0.009015205501004138,0.01097653292959879,0.012490679463322968
single,10000,0.0086989081102414,0.010736764161421697,0.012153622057402048
single,10100,0.007773137045943808,0.009402030838661151,0.010837110766522778
single,10200,0.006764272766307578,0.008580489013344319,0.009737937252225494
single,10300,0.006764272766307578,0.008580489013344319,0.009737937252225494
single,10400,0.006764272766307578,0.008580489013344319,0.009737937252225494
single,10500,0.0060398786025213655,0.007882882882882882,0.009032743695897629
single,10600,0.0060398786025213655,0.007882882882882882,0.009032743695897629
single,10700,0.005967072902756884,0.007518796992481203,0.008656379375235227
single,10800,0.005601194921583271,0.007161703731624576,0.008283132530120483
single,10900,0.005601194921583271,0.007161703731624576,0.008283132530120483
single,11000,0.005247337005654476,0.00680015111446921,0.007906626506024096
single,11100,0.004529739354367148,0.006305637982195846,0.007156335815462429
single,11200,0.004529739354367148,0.006305637982195846,0.007156335815462429
single,11300,0.004529739354367148,0.006305637982195846,0.007156335815462429
single,11400,0.004529739354367148,0.006305637982195846,0.007156335815462429
single,11500,0.004457421678093587,0.0059723777528928705,0.006779686562017038
single,11600,0.004457421678093587,0.0059723777528928705,0.006779686562017038
single,11700,0.004457421678093587,0.0059723777528928705,0.006779686562017038
single,11800,0.004457421678093587,0.0059723777528928705,0.006779686562017038
single,11900,0.0037410589521161054,0.0052434456928838954,0.006042318899466648
single,12000,0.0033464768213311716,0.004518072289156626,0.00529500756429652
single,12100,0.0033464768213311716,0.004518072289156626,0.00529500756429652
single,12200,0.0033464768213311716,0.004518072289156626,0.00529500756429652
single,12300,0.0029795047359160057,0.004150943396226415,0.0049168113413504
single,12400,0.002629572201634286,0.003803727653100038,0.0045420480352350145
single,12500,0.002629572201634286,0.003803727653100038,0.0045420480352350145
single,12600,0.0025915848418354265,0.0037195463440117585,0.004166666666666667
single,12700,0.0025915848418354265,0.0037195463440117585,0.004166666666666667
single,12800,0.0025915848418354265,0.0037195463440117585,0.004166666666666667
single,12900,0.0018740279130917145,0.0029928918817807705,0.003415559772296015
single,13000,0.0018740279130917145,0.0029928918817807705,0.003415559772296015
single,13100,0.0018740279130917145,0.0029928918817807705,0.003415559772296015
single,13200,0.001508836174573814,0.002626641651031895,0.0030383592859855677
single,13300,0.001508836174573814,0.002626641651031895,0.0030383592859855677
single,13400,0.001508836174573814,0.002626641651031895,0.0030383592859855677
single,13500,0.001508836174573814,0.002626641651031895,0.0030383592859855677
single,13600,0.001508836174573814,0.002626641651031895,0.0030383592859855677
single,13700,0.001508836174573814,0.002626641651031895,0.0030383592859855677
single,13800,0.001508836174573814,0.002626641651031895,0.0030383592859855677
single,13900,0.001508836174573814,0.002626641651031895,0.0030383592859855677
single,14000,0.001508836174573814,0.002626641651031895,0.0030383592859855677
single,14100,0.001508836174573814,0.002626641651031895,0.0030383592859855677
single,14200,0.001508836174573814,0.002626641651031895,0.0030383592859855677
single,14300,0.001508836174573814,0.002626641651031895,0.0030383592859855677
single,14400,0.0014858841010401188,0.0022598870056497176,0.002661596958174905
single,14500,0.001125272884937876,0.0018925056775170325,0.002282236591860023
single,14600,0.001125272884937876,0.0018925056775170325,0.002282236591860023
single,14700,0.001125272884937876,0.0018925056775170325,0.002282236591860023
single,14800,0.001125272884937876,0.0018925056775170325,0.002282236591860023
single,14900,0.001125272884937876,0.0018925056775170325,0.002282236591860023
single,15000,7.598582635266421e-4,0.0018570102775949313,0.001901863826550019
