replicate,dif,multiplicity,log10_SpVL
1,-0.04709008308913987,log10_SpVL_single,4.285355201457808
1,-0.04709008308913987,log10_SpVL_multiple,4.238265118368668
2,-0.05276490038895609,log10_SpVL_single,4.286555789103873
2,-0.05276490038895609,log10_SpVL_multiple,4.233790888714917
3,-0.034872098472503055,log10_SpVL_single,4.282915974171916
3,-0.034872098472503055,log10_SpVL_multiple,4.2480438756994126
4,-0.02053915351979274,log10_SpVL_single,4.280231454546738
4,-0.02053915351979274,log10_SpVL_multiple,4.259692301026945
5,-0.007602582738401864,log10_SpVL_single,4.2774792037638445
5,-0.007602582738401864,log10_SpVL_multiple,4.269876621025443
6,-0.031218641199125763,log10_SpVL_single,4.282339826273643
6,-0.031218641199125763,log10_SpVL_multiple,4.251121185074517
7,0.006772969067859513,log10_SpVL_single,4.27459135440151
7,0.006772969067859513,log10_SpVL_multiple,4.2813643234693695
8,-0.034699816379553994,log10_SpVL_single,4.283188205080105
8,-0.034699816379553994,log10_SpVL_multiple,4.248488388700551
9,-0.061756818050030304,log10_SpVL_single,4.289068872002494
9,-0.061756818050030304,log10_SpVL_multiple,4.227312053952463
10,-0.044145626115524195,log10_SpVL_single,4.284695187733703
10,-0.044145626115524195,log10_SpVL_multiple,4.240549561618179
11,-0.029691635449079712,log10_SpVL_single,4.2819098050597955
11,-0.029691635449079712,log10_SpVL_multiple,4.252218169610716
12,0.03426000904807047,log10_SpVL_single,4.269004514734605
12,0.03426000904807047,log10_SpVL_multiple,4.303264523782675
13,-0.008574505951864708,log10_SpVL_single,4.277722767621417
13,-0.008574505951864708,log10_SpVL_multiple,4.269148261669552
14,-0.03784090968205067,log10_SpVL_single,4.28377165397039
14,-0.03784090968205067,log10_SpVL_multiple,4.245930744288339
15,-0.0016794870098744141,log10_SpVL_single,4.2763187620114005
15,-0.0016794870098744141,log10_SpVL_multiple,4.274639275001526
16,0.007362068221566709,log10_SpVL_single,4.274477018681428
16,0.007362068221566709,log10_SpVL_multiple,4.281839086902995
17,-0.017722961174471585,log10_SpVL_single,4.279618495097242
17,-0.017722961174471585,log10_SpVL_multiple,4.26189553392277
18,-0.03956619053009636,log10_SpVL_single,4.284166628015617
18,-0.03956619053009636,log10_SpVL_multiple,4.244600437485521
19,-0.03125512189216906,log10_SpVL_single,4.282060756970896
19,-0.03125512189216906,log10_SpVL_multiple,4.250805635078727
20,0.0355493356493497,log10_SpVL_single,4.268825085221093
20,0.0355493356493497,log10_SpVL_multiple,4.304374420870443
21,-0.015040486890276483,log10_SpVL_single,4.279114874840325
21,-0.015040486890276483,log10_SpVL_multiple,4.264074387950049
22,-0.004692903197564213,log10_SpVL_single,4.276929868075526
22,-0.004692903197564213,log10_SpVL_multiple,4.272236964877962
23,-0.004809159497129123,log10_SpVL_single,4.276977533277873
23,-0.004809159497129123,log10_SpVL_multiple,4.272168373780744
24,-0.04342788055271818,log10_SpVL_single,4.284958759870208
24,-0.04342788055271818,log10_SpVL_multiple,4.24153087931749
25,-0.008828142434842867,log10_SpVL_single,4.277793552560393
25,-0.008828142434842867,log10_SpVL_multiple,4.26896541012555
26,-0.0027817901085871455,log10_SpVL_single,4.276546229916463
26,-0.0027817901085871455,log10_SpVL_multiple,4.273764439807876
27,0.01684462408631493,log10_SpVL_single,4.27261311663332
27,0.01684462408631493,log10_SpVL_multiple,4.289457740719635
28,0.010580478957290751,log10_SpVL_single,4.2737457089290585
28,0.010580478957290751,log10_SpVL_multiple,4.284326187886349
29,0.012756352465003395,log10_SpVL_single,4.273284836205772
29,0.012756352465003395,log10_SpVL_multiple,4.286041188670775
30,0.00957069585074688,log10_SpVL_single,4.274098975073166
30,0.00957069585074688,log10_SpVL_multiple,4.283669670923913
31,-0.0019691086089652643,log10_SpVL_single,4.276369920112912
31,-0.0019691086089652643,log10_SpVL_multiple,4.274400811503947
32,-0.0271071981886708,log10_SpVL_single,4.281754777656439
32,-0.0271071981886708,log10_SpVL_multiple,4.254647579467768
33,-0.011091058939642018,log10_SpVL_single,4.278242699619221
33,-0.011091058939642018,log10_SpVL_multiple,4.267151640679579
34,0.02003553728062446,log10_SpVL_single,4.271708857135114
34,0.02003553728062446,log10_SpVL_multiple,4.291744394415739
35,-0.049337990797138076,log10_SpVL_single,4.286304512649422
35,-0.049337990797138076,log10_SpVL_multiple,4.236966521852284
36,-0.037866578009987606,log10_SpVL_single,4.283549742177885
36,-0.037866578009987606,log10_SpVL_multiple,4.245683164167898
37,-0.027263588162238506,log10_SpVL_single,4.281465495659218
37,-0.027263588162238506,log10_SpVL_multiple,4.25420190749698
38,-0.020476216214053267,log10_SpVL_single,4.280266193872731
38,-0.020476216214053267,log10_SpVL_multiple,4.259789977658678
39,-0.04052119510999397,log10_SpVL_single,4.284377821028693
39,-0.04052119510999397,log10_SpVL_multiple,4.243856625918699
40,0.03716342013100604,log10_SpVL_single,4.2681411388316
40,0.03716342013100604,log10_SpVL_multiple,4.3053045589626064
41,0.02607036431394505,log10_SpVL_single,4.27084056480604
41,0.02607036431394505,log10_SpVL_multiple,4.296910929119985
42,-0.004041012478428918,log10_SpVL_single,4.276774526540377
42,-0.004041012478428918,log10_SpVL_multiple,4.272733514061948
43,-0.02224977941464168,log10_SpVL_single,4.280674838328946
43,-0.02224977941464168,log10_SpVL_multiple,4.2584250589143045
44,4.5309010382332815e-4,log10_SpVL_single,4.27588392067969
44,4.5309010382332815e-4,log10_SpVL_multiple,4.2763370107835135
45,-0.005257894088474657,log10_SpVL_single,4.277022747499494
