multiplicity,time,0.01,0.5,0.99
multiple,100,1,1,1
multiple,200,1,1,1
multiple,300,1,1,1
multiple,400,1,1,1
multiple,500,1,1,1
multiple,600,1,1,1
multiple,700,1,1,1
multiple,800,1,1,1
multiple,900,0.9958502751783885,1,1
multiple,1000,0.9956140350877193,1,1
multiple,1100,0.9921256730260496,1,1
multiple,1200,0.9920318725099602,1,1
multiple,1300,0.9877540942302846,0.9963503649635036,1
multiple,1400,0.98113064064854,0.9955357142857143,1
multiple,1500,0.9736832174776564,0.9883720930232558,1
multiple,1600,0.9666624472573839,0.9845559845559846,1
multiple,1700,0.9525672877846791,0.9754098360655737,0.9924531139168676
multiple,1800,0.9327612797374899,0.959379593795938,0.9840650048029227
multiple,1900,0.9172869674185463,0.9501847534121433,0.9781899159663866
multiple,2000,0.893770526051895,0.9297520661157025,0.9618447367679784
multiple,2100,0.8632796162072244,0.902127659574468,0.940713941922028
multiple,2200,0.846133372331091,0.8893280632411067,0.9293804718913588
multiple,2300,0.803347280334728,0.8548052469548922,0.8996024096385542
multiple,2400,0.7683375300766605,0.8236352094794752,0.8735558428963955
multiple,2500,0.743836306868867,0.8047341882470119,0.8560367085934908
multiple,2600,0.6984110275689223,0.76171875,0.8215849340745606
multiple,2700,0.6482052958483165,0.7100840336134454,0.7717528315674096
multiple,2800,0.619917413459849,0.683991341991342,0.744390977443609
multiple,2900,0.5843549497452843,0.6447381447381448,0.7072402138601168
multiple,3000,0.5396763392857142,0.6036700336700337,0.6697722764024339
multiple,3100,0.5233876040703053,0.5866141732283464,0.6523300567631178
multiple,3200,0.4791607142857143,0.546535166180209,0.6090585804928434
multiple,3300,0.4464221170395869,0.5096525096525096,0.5720978994748687
multiple,3400,0.4262880708570676,0.49045787625832205,0.5535955598455599
multiple,3500,0.3931240931171535,0.45623907191029944,0.5228386440147186
multiple,3600,0.35363973778077695,0.4192223715149479,0.4789295977011494
multiple,3700,0.33839065891642267,0.40239138719512196,0.46400285714285716
multiple,3800,0.3,0.36046511627906974,0.4233607288126149
multiple,3900,0.2730887185104053,0.3333333333333333,0.3952797576621525
multiple,4000,0.2633548204693243,0.32186374623846875,0.3849488699697905
multiple,4100,0.23703307888040712,0.294005388414908,0.35768591760070856
multiple,4200,0.21428026172300982,0.2718344774980931,0.3359394695378151
multiple,4300,0.19850158675701177,0.25959555376992094,0.32101777777777774
multiple,4400,0.18181818181818182,0.23847763115545545,0.30039525691699603
multiple,4500,0.16106892666438052,0.21715515747664174,0.27413586302930565
multiple,4600,0.15648730048577378,0.208,0.26953666742700727
