multiplicity,time,0.01,0.5,0.99
multiple,100,1,1,1
multiple,200,1,1,1
multiple,300,1,1,1
multiple,400,1,1,1
multiple,500,1,1,1
multiple,600,1,1,1
multiple,700,1,1,1
multiple,800,1,1,1
multiple,900,1,1,1
multiple,1000,1,1,1
multiple,1100,0.9979919274684249,1,1
multiple,1200,0.9979919274684249,1,1
multiple,1300,0.9979919274684249,1,1
multiple,1400,0.9941175314919681,0.9981684981684982,1
multiple,1500,0.9869400544008927,0.9944341372912802,1
multiple,1600,0.9820344823431608,0.9921568627450981,0.9982014711390672
multiple,1700,0.9748652459118863,0.98652549281162,0.9961693025667617
multiple,1800,0.9628884378069744,0.9770554493307839,0.9906023788521584
multiple,1900,0.9523756613756613,0.96963946869070206,0.9858302457776142
multiple,2000,0.9275628229099548,0.9497094297629352,0.9681438325271786
multiple,2100,0.8919414281255165,0.919102391994142,0.9419795777226313
multiple,2200,0.8790165256398715,0.9075308103391864,0.9339633008500934
multiple,2300,0.8369013282732448,0.8700821051214752,0.8998092485549133
multiple,2400,0.7967552528374412,0.8327269840849859,0.8684238924649754
multiple,2500,0.7699357376538402,0.8089887640449438,0.8470660772979711
multiple,2600,0.7203210932260229,0.7664438045793978,0.806216806006171
multiple,2700,0.6859882490272374,0.7289562404922774,0.7717445114076625
multiple,2800,0.6629475065616798,0.7072707038857461,0.752730612244898
multiple,2900,0.6171845837426326,0.660377358490566,0.7079661398298337
multiple,3000,0.5736651009793073,0.6197869216579452,0.6680093286689989
multiple,3100,0.5497108317458488,0.5961368878035544,0.6477521600599094
multiple,3200,0.5084788020029148,0.5542520985275905,0.6092861639179152
multiple,3300,0.4650183596034326,0.5125381930168251,0.5650655818194572
multiple,3400,0.44400357762607695,0.4915094037358624,0.5447594934781118
multiple,3500,0.404668331354334,0.4543630670659068,0.5009837092731829
multiple,3600,0.36809643064465714,0.41465652271201614,0.46369711947830783
multiple,3700,0.35104326167572647,0.4,0.44694409592630824
multiple,3800,0.3236416907481308,0.3736711804643835,0.420950748692044
multiple,3900,0.2913927903871829,0.3386810798444292,0.38667550200803213
multiple,4000,0.27809098474341193,0.3253363882217082,0.37356404830075934
multiple,4100,0.24953073568819412,0.2984231215938533,0.3447659653927549
multiple,4200,0.22726937269372693,0.27184466019417475,0.3158969108939146
multiple,4300,0.21605295456614768,0.26046711424275804,0.3034416990312932
multiple,4400,0.19423020911127706,0.23638069247825344,0.27801574013410657
multiple,4500,0.17574089068825913,0.2155688622754491,0.25746557908133755
multiple,4600,0.16849334875650665,0.20664607739954105,0.24860218937334772
