multiplicity,time,0.01,0.5,0.99
multiple,100,1,1,1
multiple,200,1,1,1
multiple,300,1,1,1
multiple,400,1,1,1
multiple,500,1,1,1
multiple,600,1,1,1
multiple,700,1,1,1
multiple,800,1,1,1
multiple,900,1,1,1
multiple,1000,1,1,1
multiple,1100,1,1,1
multiple,1200,0.9966609618993377,0.999150021095949,1
multiple,1300,0.9957298514619205,0.9983525535420099,1
multiple,1400,0.9915681543685338,0.9951845906902087,0.9984314581995044
multiple,1500,0.9824707779898769,0.9887121243413043,0.9943366610725097
multiple,1600,0.9755884009009009,0.9836407839127039,0.9906065594280868
multiple,1700,0.959316425912032,0.969721767594108,0.9793754589395369
multiple,1800,0.9334989007969223,0.9464660383881619,0.9586571460826371
multiple,1900,0.9176364961941693,0.9331388887723993,0.9471908903434054
multiple,2000,0.8914260746672948,0.9081917041905503,0.9240926318601506
multiple,2100,0.8499541532521125,0.8696752528681158,0.888798044274491
multiple,2200,0.8258732769153704,0.8477989510169675,0.8680913710603789
multiple,2300,0.7776863974787428,0.8006714491806235,0.8231453637876266
multiple,2400,0.7287277005132423,0.7543138866064092,0.7776019566242338
multiple,2500,0.7053054260893546,0.7314662273476112,0.756693331190744
multiple,2600,0.6574254608307073,0.6820593465065911,0.7083071245298934
multiple,2700,0.6018109723920595,0.6276548939707901,0.656977257868684
multiple,2800,0.5775470582725352,0.6048218890714983,0.6338480392156863
multiple,2900,0.5273241500028539,0.5552815416676803,0.5844114869483759
multiple,3000,0.4815403845886459,0.5096557786978569,0.537582314431501
multiple,3100,0.4608073680778725,0.48880728593586364,0.5155341783342093
multiple,3200,0.42065397019703854,0.4489378375996945,0.4769362333620983
multiple,3300,0.3781475718884032,0.40581521739130433,0.43325196904636154
multiple,3400,0.36185982648946047,0.388477366255144,0.41382657019502433
multiple,3500,0.3286973526293448,0.35498397435897433,0.3802965719195402
multiple,3600,0.2972888513513514,0.3244591793299395,0.34866318859006606
multiple,3700,0.281559837637129,0.3088047979458053,0.33385072509778946
multiple,3800,0.2512021358520677,0.27635318759694033,0.30378030625755953
multiple,3900,0.22734232190757217,0.2520391734195574,0.2771789162318722
multiple,4000,0.2157751952375648,0.2401329599186884,0.2649539043817747
multiple,4100,0.19365322507228724,0.21704814522494081,0.23900594461851132
multiple,4200,0.1782345764752974,0.2004792638018022,0.22353985191411102
multiple,4300,0.16945931888651358,0.19132968305400216,0.21273375345897505
multiple,4400,0.1524866508855273,0.1736376995591455,0.1937665741035371
multiple,4500,0.13755714285714285,0.1583469220337848,0.17748654158827412
