multiplicity,time,0.01,0.5,0.99
multiple,100,1,1,1
multiple,200,1,1,1
multiple,300,1,1,1
multiple,400,1,1,1
multiple,500,1,1,1
multiple,600,1,1,1
multiple,700,1,1,1
multiple,800,1,1,1
multiple,900,1,1,1
multiple,1000,1,1,1
multiple,1100,1,1,1
multiple,1200,0.9983007646559049,1,1
multiple,1300,0.9965601088837169,0.9984350509404389,1
multiple,1400,0.994678793934407,0.9975589910496339,1
multiple,1500,0.9914159390261952,0.9958982772764561,0.9991708331790181
multiple,1600,0.989531123782371,0.9943273905996759,0.9983193559302916
multiple,1700,0.9827315412501032,0.989278334106495,0.9943137044502697
multiple,1800,0.9714283380018675,0.9800581602472225,0.9876250757728834
multiple,1900,0.9641953064732327,0.9736408141531373,0.9822934978883433
multiple,2000,0.945729920704928,0.9580912623004227,0.9689599917302835
multiple,2100,0.9242150543850015,0.9390295532929926,0.9521523410628078
multiple,2200,0.9060948800635611,0.9218946208009328,0.9366631292621255
multiple,2300,0.8725600215002389,0.8915464283576485,0.9096756236726347
multiple,2400,0.837879142959788,0.8582058790958644,0.8784597039214104
multiple,2500,0.8173552960800667,0.8378055431602955,0.8590409815330129
multiple,2600,0.7764606265876376,0.7970888277018805,0.819645315372683
multiple,2700,0.728483851674641,0.752171161869818,0.7778722369578484
multiple,2800,0.7061782138765751,0.7331423202999814,0.7601404449791547
multiple,2900,0.6603132111676506,0.68844238027754,0.7164882042596242
multiple,3000,0.6185692894749554,0.6453162530024019,0.6746377799028377
multiple,3100,0.5960096406092898,0.6228758322722235,0.6534903201787045
multiple,3200,0.5497472588513742,0.5779165312466145,0.6062863808421479
multiple,3300,0.5101208060686403,0.539451805448524,0.5674070819112628
multiple,3400,0.4930616810858253,0.5208756472801417,0.5513394394217969
multiple,3500,0.4546153243948167,0.4827163679429415,0.511766512748444
multiple,3600,0.4205221455659334,0.4510360726340751,0.4799206513946852
multiple,3700,0.40395554490541835,0.4343644082016175,0.4627694844337281
multiple,3800,0.370113859577486,0.3995117254750314,0.42787771612229764
multiple,3900,0.33923493914704267,0.36889621271516826,0.3960080966365867
multiple,4000,0.324854204834546,0.35413177919188343,0.38200424231081165
multiple,4100,0.29613711031955847,0.32397953096494714,0.3529478555412433
multiple,4200,0.2682675252644601,0.2953708104740499,0.32278491543629817
multiple,4300,0.25690184212743256,0.28308759913602755,0.30935066271258244
multiple,4400,0.23322119846706132,0.25856443719412725,0.2840728240219237
multiple,4500,0.2127643482925085,0.23862224147021166,0.26272924112173607
multiple,4600,0.20181889565798042,0.22621519077958335,0.24900129597348764
