multiplicity,time,0.01,0.5,0.99
multiple,100,1,1,1
multiple,200,1,1,1
multiple,300,1,1,1
multiple,400,1,1,1
multiple,500,1,1,1
multiple,600,1,1,1
multiple,700,1,1,1
multiple,800,1,1,1
multiple,900,1,1,1
multiple,1000,1,1,1
multiple,1100,0.9977168427322027,1,1
multiple,1200,0.9954951890666176,1,1
multiple,1300,0.9953264384107721,1,1
multiple,1400,0.9909086757990868,0.9977728285077951,1
multiple,1500,0.9840905466970388,0.9931972789115646,1
multiple,1600,0.9777767857142857,0.98851892860909,0.9977927354752885
multiple,1700,0.968943547273982,0.9826598440755139,0.9936174261166839
multiple,1800,0.9520686702628649,0.9705593435802612,0.9864559819413092
multiple,1900,0.946167533993621,0.9660633484162896,0.9819008610563517
multiple,2000,0.9210510302124479,0.9429199609989671,0.9660641144806594
multiple,2100,0.894268449573116,0.9210785840340496,0.9491150442477876
multiple,2200,0.8793813429313193,0.9067091119490657,0.9376573720675823
multiple,2300,0.8493141572760684,0.8811332110512439,0.912340221904248
multiple,2400,0.8123665858019034,0.8472670250896057,0.8836724773471576
multiple,2500,0.7867798785355551,0.8245614035087719,0.8615575307045895
multiple,2600,0.7409082073434127,0.781038374717833,0.8193548387096774
multiple,2700,0.6948767824603014,0.7407023205778392,0.7821443040025927
multiple,2800,0.6710461411375974,0.7183252352543207,0.7622398190045248
multiple,2900,0.6271903683048681,0.6761178765103225,0.7213483146067415
multiple,3000,0.5820958364763674,0.6316376879699248,0.6802509439575277
multiple,3100,0.5623605211595943,0.6129753914988815,0.6629293029730535
multiple,3200,0.5186645735217165,0.57011460227513,0.6190525690525691
multiple,3300,0.47521096423934844,0.5259180474697716,0.5759808868842943
multiple,3400,0.45950285281907605,0.5087336244541485,0.5580490358714933
multiple,3500,0.4178005405737453,0.4689198191767785,0.521386498930869
multiple,3600,0.3775449115344585,0.4310722100656455,0.4842804534922211
multiple,3700,0.3629958065417948,0.4163950228646469,0.4668157215715524
multiple,3800,0.33468759811616955,0.38653573789066187,0.4360745304411072
multiple,3900,0.30041862032587036,0.35015591917008476,0.40001221995926683
multiple,4000,0.28786637931034487,0.33550490903432084,0.3854900954092329
multiple,4100,0.2606743256743257,0.3071822151880184,0.35533269705293546
multiple,4200,0.23466693806930944,0.28381328927180455,0.32984006505828134
multiple,4300,0.22145954716424518,0.26888774377675595,0.314486769066601
multiple,4400,0.20398050821512398,0.24830699774266365,0.29179058877277136
multiple,4500,0.1874890350877193,0.2299228191819027,0.27500210084033616
multiple,4600,0.17897068173790182,0.22043135435992578,0.2629284984678243
