multiplicity,time,0.01,0.5,0.99
multiple,100,1,1,1
multiple,200,1,1,1
multiple,300,1,1,1
multiple,400,1,1,1
multiple,500,1,1,1
multiple,600,1,1,1
multiple,700,1,1,1
multiple,800,1,1,1
multiple,900,1,1,1
multiple,1000,1,1,1
multiple,1100,1,1,1
multiple,1200,0.9977141807446284,1,1
multiple,1300,0.9964197461723374,0.9988700564971752,1
multiple,1400,0.9944310612143892,0.9987980769230769,1
multiple,1500,0.9885313155497172,0.9943214064596017,0.9988584734920586
multiple,1600,0.98600604309482,0.9924972859957379,0.9977376330811573
multiple,1700,0.9766607233492577,0.9861185224712439,0.9934125754341582
multiple,1800,0.9617099792099791,0.9731621571574842,0.9839644394403199
multiple,1900,0.9532704814996994,0.9668949771689498,0.9795247152663267
multiple,2000,0.9294504968891075,0.9462304077163456,0.961405701754386
multiple,2100,0.9014848275108375,0.9219088937093276,0.9411106051242017
multiple,2200,0.8844482890348364,0.9072045351256967,0.9277259738074539
multiple,2300,0.8494681358691513,0.8752759597062278,0.8982876879479913
multiple,2400,0.8030603332742275,0.8310423555345614,0.8592058971825021
multiple,2500,0.7820770884773935,0.8110784858236546,0.8414144167398483
multiple,2600,0.7353955224290493,0.7678369195922989,0.8011350759926792
multiple,2700,0.6913138016130974,0.7229467668400437,0.7593220746904893
multiple,2800,0.6708104968213815,0.7026275110120588,0.7382653403643337
multiple,2900,0.6185971760797342,0.6532211520335036,0.6911443703467495
multiple,3000,0.5772158980750589,0.6129569939950548,0.648110918498256
multiple,3100,0.5573569918533785,0.5916955017301038,0.6281655650577577
multiple,3200,0.5167860549681823,0.5528954410620773,0.5892740551888024
multiple,3300,0.4765511485042735,0.5108125218780082,0.5471359980453951
multiple,3400,0.4543275852030635,0.48920820093366285,0.5261922845087401
multiple,3500,0.4116117900516673,0.44855975329811654,0.4824165785633209
multiple,3600,0.37914586272303147,0.4153225164191625,0.45080203859858103
multiple,3700,0.3625049603174603,0.3986054501697607,0.43463351805695494
multiple,3800,0.3297326877834226,0.36338711588640854,0.39794735172356405
multiple,3900,0.2984026329579603,0.33371429019247245,0.369161474233529
multiple,4000,0.2821410632746249,0.3181818181818182,0.3510862456733606
multiple,4100,0.25960924238363264,0.29250496308218366,0.325108818331675
multiple,4200,0.23276462162807351,0.26617929870702434,0.2968055830679446
multiple,4300,0.21934619613226314,0.2511441707511206,0.280379185160775
multiple,4400,0.20297567273715683,0.23205402752682416,0.2622070128703477
multiple,4500,0.18373621437555077,0.2106188995855061,0.24269621656406404
multiple,4600,0.17312106537530267,0.2006900574584934,0.23184433805754373
