replicate,dif,multiplicity,log10_SpVL
1,0.014500159881300156,log10_SpVL_single,4.307107562926966
1,0.014500159881300156,log10_SpVL_multiple,4.321607722808266
2,0.007431191914459845,log10_SpVL_single,4.308629871713779
2,0.007431191914459845,log10_SpVL_multiple,4.316061063628239
3,0.014887585588362562,log10_SpVL_single,4.307100663658123
3,0.014887585588362562,log10_SpVL_multiple,4.321988249246486
4,-0.04854272517207736,log10_SpVL_single,4.319911384908296
4,-0.04854272517207736,log10_SpVL_multiple,4.271368659736218
5,-0.03094265640308258,log10_SpVL_single,4.316188654924269
5,-0.03094265640308258,log10_SpVL_multiple,4.285245998521186
6,-0.012197402611923813,log10_SpVL_single,4.312612370037342
6,-0.012197402611923813,log10_SpVL_multiple,4.300414967425418
7,-0.024308876761091724,log10_SpVL_single,4.315118259817344
7,-0.024308876761091724,log10_SpVL_multiple,4.290809383056252
8,-0.009860386387718023,log10_SpVL_single,4.312126299435733
8,-0.009860386387718023,log10_SpVL_multiple,4.302265913048015
9,-0.0031346274562888965,log10_SpVL_single,4.310718269428575
9,-0.0031346274562888965,log10_SpVL_multiple,4.307583641972286
10,-0.0013058829529066784,log10_SpVL_single,4.310358528352036
10,-0.0013058829529066784,log10_SpVL_multiple,4.309052645399129
11,-0.01296347666407982,log10_SpVL_single,4.312765225723636
11,-0.01296347666407982,log10_SpVL_multiple,4.299801749059556
12,-0.011618785952915545,log10_SpVL_single,4.312469763848682
12,-0.011618785952915545,log10_SpVL_multiple,4.300850977895767
13,-0.01356301195946763,log10_SpVL_single,4.312881888534976
13,-0.01356301195946763,log10_SpVL_multiple,4.299318876575509
14,0.022824709010884625,log10_SpVL_single,4.305535669018127
14,0.022824709010884625,log10_SpVL_multiple,4.328360378029012
15,0.009537760125899908,log10_SpVL_single,4.308166557005032
15,0.009537760125899908,log10_SpVL_multiple,4.317704317130932
16,-0.024502501576483482,log10_SpVL_single,4.315121508951838
16,-0.024502501576483482,log10_SpVL_multiple,4.290619007375355
17,-0.006347971849987033,log10_SpVL_single,4.3114024584852295
17,-0.006347971849987033,log10_SpVL_multiple,4.3050544866352425
18,-0.050602325020332906,log10_SpVL_single,4.32049482367018
18,-0.050602325020332906,log10_SpVL_multiple,4.269892498649847
19,-0.015787829750691706,log10_SpVL_single,4.313255190611615
19,-0.015787829750691706,log10_SpVL_multiple,4.2974673608609235
20,0.005868988549603493,log10_SpVL_single,4.308899946012093
20,0.005868988549603493,log10_SpVL_multiple,4.314768934561696
21,-0.03192488282403261,log10_SpVL_single,4.316615106951169
21,-0.03192488282403261,log10_SpVL_multiple,4.284690224127137
22,0.005852900529209393,log10_SpVL_single,4.308903810040702
22,0.005852900529209393,log10_SpVL_multiple,4.314756710569911
23,-0.03905450091131524,log10_SpVL_single,4.318289680169696
23,-0.03905450091131524,log10_SpVL_multiple,4.2792351792583805
24,-0.0017048852038623608,log10_SpVL_single,4.310436852430754
24,-0.0017048852038623608,log10_SpVL_multiple,4.308731967226891
25,-0.009796580880545136,log10_SpVL_single,4.312073975558284
25,-0.009796580880545136,log10_SpVL_multiple,4.302277394677739
26,0.007073902468717641,log10_SpVL_single,4.308660043677352
26,0.007073902468717641,log10_SpVL_multiple,4.31573394614607
27,-0.0034100443387412582,log10_SpVL_single,4.3107807827817215
27,-0.0034100443387412582,log10_SpVL_multiple,4.30737073844298
28,-0.012840113113540497,log10_SpVL_single,4.312665352512521
28,-0.012840113113540497,log10_SpVL_multiple,4.299825239398981
29,-0.010886353764626655,log10_SpVL_single,4.312283114349816
29,-0.010886353764626655,log10_SpVL_multiple,4.301396760585189
30,0.008816389224262089,log10_SpVL_single,4.308290449365373
30,0.008816389224262089,log10_SpVL_multiple,4.317106838589635
31,-3.276240842051692e-4,log10_SpVL_single,4.310162193181103
31,-3.276240842051692e-4,log10_SpVL_multiple,4.309834569096898
32,-0.004690008539610879,log10_SpVL_single,4.311047648611189
32,-0.004690008539610879,log10_SpVL_multiple,4.306357640071578
33,-0.018874037334339455,log10_SpVL_single,4.313918038438706
33,-0.018874037334339455,log10_SpVL_multiple,4.295044001104366
34,0.003390290384180261,log10_SpVL_single,4.309418665859742
34,0.003390290384180261,log10_SpVL_multiple,4.312808956243923
35,-0.007188537831744668,log10_SpVL_single,4.311607795384518
35,-0.007188537831744668,log10_SpVL_multiple,4.304419257552773
36,0.024359185687487184,log10_SpVL_single,4.30513651567253
36,0.024359185687487184,log10_SpVL_multiple,4.329495701360017
37,-0.013898033616133176,log10_SpVL_single,4.312909007882407
37,-0.013898033616133176,log10_SpVL_multiple,4.299010974266274
38,0.009242979266736562,log10_SpVL_single,4.308211402406014
38,0.009242979266736562,log10_SpVL_multiple,4.317454381672751
39,-0.013071535428664127,log10_SpVL_single,4.3127025100429774
39,-0.013071535428664127,log10_SpVL_multiple,4.299630974614313
40,0.018534101334815922,log10_SpVL_single,4.306366984689937
40,0.018534101334815922,log10_SpVL_multiple,4.324901086024753
41,0.02229363337707735,log10_SpVL_single,4.3054233003226665
41,0.02229363337707735,log10_SpVL_multiple,4.327716933699744
42,-0.004771711931921274,log10_SpVL_single,4.311068043599034
42,-0.004771711931921274,log10_SpVL_multiple,4.306296331667113
43,-4.9331322061085814e-5,log10_SpVL_single,4.310105719750758
43,-4.9331322061085814e-5,log10_SpVL_multiple,4.310056388428697
44,-0.006611867784083181,log10_SpVL_single,4.311487182860273
44,-0.006611867784083181,log10_SpVL_multiple,4.30487531507619
45,0.006556039972491767,log10_SpVL_single,4.308777626240034
