multiplicity,time,0.01,0.5,0.99
multiple,100,1,1,1
multiple,200,1,1,1
multiple,300,1,1,1
multiple,400,1,1,1
multiple,500,1,1,1
multiple,600,1,1,1
multiple,700,1,1,1
multiple,800,1,1,1
multiple,900,1,1,1
multiple,1000,1,1,1
multiple,1100,1,1,1
multiple,1200,1,1,1
multiple,1300,0.9994987468671679,1,1
multiple,1400,0.996485890772744,0.9984947315604616,0.9995305832147937
multiple,1500,0.9932525866803782,0.9961464345586486,0.9985323039753
multiple,1600,0.990457695526184,0.9941147621383031,0.997045819313673
multiple,1700,0.9817175431745206,0.9871978294829193,0.9916840628130951
multiple,1800,0.969258588816763,0.9761075161772026,0.9821517387628776
multiple,1900,0.9622155087977134,0.9698855872095544,0.9773097584957265
multiple,2000,0.9458674128075676,0.9549461312438785,0.9638331646385772
multiple,2100,0.9199575346616399,0.9310677435651125,0.9420412587899194
multiple,2200,0.9078107728916486,0.9191967200522333,0.9307994341770457
multiple,2300,0.8761210589218289,0.8895132711621234,0.9025691005339712
multiple,2400,0.8388341617503601,0.8548147923943212,0.8696510722132099
multiple,2500,0.820760160061685,0.8370884456471365,0.8518395950715454
multiple,2600,0.7779380123754207,0.7964474111195926,0.8116454427368099
multiple,2700,0.7351328264936512,0.7547027237342334,0.77282172985267
multiple,2800,0.7097976515879392,0.7299680995988072,0.7484334360670525
multiple,2900,0.6653212504566318,0.6860835795020359,0.707652825291284
multiple,3000,0.6163175774122837,0.6383818450912678,0.6611287634989887
multiple,3100,0.597180428506959,0.6188010022538046,0.6410589408475882
multiple,3200,0.5529757027301333,0.5736568198261167,0.5961442639982611
multiple,3300,0.5073036983330313,0.5294712887305195,0.5506537452043325
multiple,3400,0.48630911752857864,0.508565834557024,0.5301026181407855
multiple,3500,0.44731571593948344,0.47060282360846917,0.4905584161212185
multiple,3600,0.4112568043383038,0.4339945867995652,0.45489927696283
multiple,3700,0.3944956982305117,0.41612218623880537,0.4382608163964096
multiple,3800,0.35991116034612214,0.38209817131857554,0.4044605009074269
multiple,3900,0.32682735533237683,0.34929493996830996,0.3700264011758091
multiple,4000,0.31435347009662934,0.33499130400362187,0.3563080573263673
multiple,4100,0.28684436664318397,0.3089045079349826,0.32969289873608476
multiple,4200,0.26499367816091957,0.2851465199792792,0.3052540904316244
multiple,4300,0.252207173699286,0.27124092124092125,0.29057450122906303
multiple,4400,0.22834212610829457,0.2473249001923763,0.2677973859898498
multiple,4500,0.2096920999186464,0.22787881480603853,0.2478156061220651
multiple,4600,0.20078817895238707,0.21989000779236348,0.2390291009466116
