multiplicity,time,0.01,0.5,0.99
multiple,100,1,1,1
multiple,200,1,1,1
multiple,300,1,1,1
multiple,400,1,1,1
multiple,500,1,1,1
multiple,600,1,1,1
multiple,700,1,1,1
multiple,800,1,1,1
multiple,900,0.9975845410628019,1,1
multiple,1000,0.9975246910547133,1,1
multiple,1100,0.995157267448694,0.9978118161925602,1
multiple,1200,0.9905204199641716,0.9975786924939467,1
multiple,1300,0.9880668257756563,0.9955156950672646,1
multiple,1400,0.979774825387185,0.9908883826879271,0.9978586723768736
multiple,1500,0.9684659353730257,0.9825136403160922,0.9935353081438004
multiple,1600,0.9598214285714286,0.9761904761904762,0.9892808301031913
multiple,1700,0.9338787878787879,0.9561200923787528,0.975718506658904
multiple,1800,0.9058920775182435,0.933184855233853,0.956743917842825
multiple,1900,0.891882925579608,0.9213223054515189,0.9483643335842025
multiple,2000,0.8574616731369414,0.8914721635300477,0.9236867401752897
multiple,2100,0.823390215530486,0.8593240093240093,0.895836038961039
multiple,2200,0.8009078366445916,0.8386730205278592,0.8744192674776683
multiple,2300,0.7582845966190583,0.800472271475249,0.8408603489229257
multiple,2400,0.7155961231801521,0.7602999176256209,0.806166641155161
multiple,2500,0.6940602246081697,0.7392317373520381,0.7857159663865546
multiple,2600,0.6401690652063169,0.6912751677852349,0.7424751498558062
multiple,2700,0.5917899085930268,0.648446778503563,0.699772918003653
multiple,2800,0.5693408792761276,0.6231573720634329,0.6736596736596736
multiple,2900,0.5229951693716587,0.5789473684210527,0.6310052280164946
multiple,3000,0.47595682503770737,0.5298165137614679,0.5829786641657629
multiple,3100,0.4574359314479758,0.5085160167419502,0.5623572144552889
multiple,3200,0.4164491939166169,0.46583281217427563,0.5187817058953272
multiple,3300,0.3817705634444951,0.42952326957207654,0.482460736122767
multiple,3400,0.36279763650840213,0.41133004926108374,0.46387362637362634
multiple,3500,0.32932132507903056,0.3771602241732015,0.429561363562437
multiple,3600,0.2912694218658066,0.34075723830734966,0.39294117647058824
multiple,3700,0.2779046905471685,0.3258817519545132,0.37442441860465114
multiple,3800,0.2493835533084778,0.296875,0.34260486891385766
multiple,3900,0.23038483034361196,0.27601809954751133,0.32235521821631874
multiple,4000,0.22298850574712645,0.26532849982098106,0.3110698761316469
multiple,4100,0.19239813630549973,0.23557137146917748,0.27896741556316024
multiple,4200,0.17454372343373248,0.21621621621621623,0.25855661676131475
multiple,4300,0.16363069544364509,0.20554272517321015,0.2494172494172494
multiple,4400,0.14578298358120229,0.18807339449541285,0.2298594838369117
multiple,4500,0.12932024447936297,0.1690922110274021,0.21091336535684102
