replicate,dif,multiplicity,log10_SpVL
1,0.0194124950358896,log10_SpVL_single,4.020947174441999
1,0.0194124950358896,log10_SpVL_multiple,4.040359669477889
2,-0.02344308002001405,log10_SpVL_single,4.027222371413693
2,-0.02344308002001405,log10_SpVL_multiple,4.003779291393679
3,0.006470230340949179,log10_SpVL_single,4.0228636265633755
3,0.006470230340949179,log10_SpVL_multiple,4.029333856904325
4,-0.024115074027601047,log10_SpVL_single,4.0273055103132345
4,-0.024115074027601047,log10_SpVL_multiple,4.003190436285633
5,0.01966780699570414,log10_SpVL_single,4.020924301321054
5,0.01966780699570414,log10_SpVL_multiple,4.040592108316758
6,0.049935934253784175,log10_SpVL_single,4.016980061769033
6,0.049935934253784175,log10_SpVL_multiple,4.066915996022817
7,0.025630720206061497,log10_SpVL_single,4.020065976403565
7,0.025630720206061497,log10_SpVL_multiple,4.045696696609626
8,0.007903310907829919,log10_SpVL_single,4.022708907992801
8,0.007903310907829919,log10_SpVL_multiple,4.030612218900631
9,0.01902470074744489,log10_SpVL_single,4.020986603148829
9,0.01902470074744489,log10_SpVL_multiple,4.040011303896274
10,0.006570978148262796,log10_SpVL_single,4.022877539584931
10,0.006570978148262796,log10_SpVL_multiple,4.029448517733194
11,0.019672685036832505,log10_SpVL_single,4.020919795787072
11,0.019672685036832505,log10_SpVL_multiple,4.040592480823904
12,-0.005581016534070393,log10_SpVL_single,4.024621211796649
12,-0.005581016534070393,log10_SpVL_multiple,4.019040195262579
13,0.025245915036695266,log10_SpVL_single,4.0199769376542305
13,0.025245915036695266,log10_SpVL_multiple,4.045222852690926
14,-0.009397161787019215,log10_SpVL_single,4.025126952263866
14,-0.009397161787019215,log10_SpVL_multiple,4.015729790476847
15,0.017200425410081266,log10_SpVL_single,4.021150737081382
15,0.017200425410081266,log10_SpVL_multiple,4.038351162491463
16,-0.0042063739340996165,log10_SpVL_single,4.024461943328314
16,-0.0042063739340996165,log10_SpVL_multiple,4.020255569394214
17,-0.03267030097608492,log10_SpVL_single,4.02854871230543
17,-0.03267030097608492,log10_SpVL_multiple,3.9958784113293455
18,-0.015719836087596306,log10_SpVL_single,4.026230901622606
18,-0.015719836087596306,log10_SpVL_multiple,4.01051106553501
19,0.025020735853994225,log10_SpVL_single,4.020377051764837
19,0.025020735853994225,log10_SpVL_multiple,4.045397787618831
20,-0.010865987010943101,log10_SpVL_single,4.025414307394122
20,-0.010865987010943101,log10_SpVL_multiple,4.014548320383179
21,0.028244237871189348,log10_SpVL_single,4.019578287647146
21,0.028244237871189348,log10_SpVL_multiple,4.0478225255183355
22,0.034036411467605276,log10_SpVL_single,4.018744278871996
22,0.034036411467605276,log10_SpVL_multiple,4.052780690339601
23,-0.00644591603968081,log10_SpVL_single,4.024730400715535
23,-0.00644591603968081,log10_SpVL_multiple,4.0182844846758545
24,0.008631336452975091,log10_SpVL_single,4.022636561923206
24,0.008631336452975091,log10_SpVL_multiple,4.031267898376181
25,0.03142566028515681,log10_SpVL_single,4.019183234583962
25,0.03142566028515681,log10_SpVL_multiple,4.050608894869119
26,0.029739328272997412,log10_SpVL_single,4.019289963899834
26,0.029739328272997412,log10_SpVL_multiple,4.049029292172832
27,0.01794988048813373,log10_SpVL_single,4.021299503095653
27,0.01794988048813373,log10_SpVL_multiple,4.039249383583787
28,-0.0058408291625680064,log10_SpVL_single,4.024682446656843
28,-0.0058408291625680064,log10_SpVL_multiple,4.018841617494275
29,0.023055141776669785,log10_SpVL_single,4.020431582571479
29,0.023055141776669785,log10_SpVL_multiple,4.043486724348149
30,-0.04569656867944216,log10_SpVL_single,4.030779012983256
30,-0.04569656867944216,log10_SpVL_multiple,3.985082444303814
31,0.0015461365256044246,log10_SpVL_single,4.023616622543697
31,0.0015461365256044246,log10_SpVL_multiple,4.0251627590693015
32,0.025801452324789587,log10_SpVL_single,4.020095439077554
32,0.025801452324789587,log10_SpVL_multiple,4.045896891402344
33,-0.016385414741834303,log10_SpVL_single,4.0261967795957325
33,-0.016385414741834303,log10_SpVL_multiple,4.009811364853898
34,0.004680906740031077,log10_SpVL_single,4.023161518884836
34,0.004680906740031077,log10_SpVL_multiple,4.0278424256248675
35,0.025719960932530483,log10_SpVL_single,4.020225962841428
35,0.025719960932530483,log10_SpVL_multiple,4.045945923773958
36,0.011144535195922067,log10_SpVL_single,4.022306419255055
36,0.011144535195922067,log10_SpVL_multiple,4.033450954450977
37,0.025985792805713892,log10_SpVL_single,4.019863821726083
37,0.025985792805713892,log10_SpVL_multiple,4.045849614531797
38,0.016904596942332262,log10_SpVL_single,4.021463504324667
38,0.016904596942332262,log10_SpVL_multiple,4.038368101266999
39,0.019327297507597763,log10_SpVL_single,4.021141978377532
39,0.019327297507597763,log10_SpVL_multiple,4.04046927588513
40,0.025603068880703184,log10_SpVL_single,4.020045426003468
40,0.025603068880703184,log10_SpVL_multiple,4.045648494884171
41,0.01661262301792288,log10_SpVL_single,4.021402261445484
41,0.01661262301792288,log10_SpVL_multiple,4.038014884463407
42,0.041189666924106305,log10_SpVL_single,4.0181255439238255
42,0.041189666924106305,log10_SpVL_multiple,4.059315210847932
43,-0.018615615789982165,log10_SpVL_single,4.0266576314420535
43,-0.018615615789982165,log10_SpVL_multiple,4.008042015652071
44,0.00875114070057581,log10_SpVL_single,4.0225054665311575
44,0.00875114070057581,log10_SpVL_multiple,4.031256607231733
45,0.011550527492196316,log10_SpVL_single,4.022117398072541
45,0.011550527492196316,log10_SpVL_multiple,4.033667925564737
46,0.03370965350410415,log10_SpVL_single,4.019123780799748
46,0.03370965350410415,log10_SpVL_multiple,4.052833434303852
47,-0.006155247001575326,log10_SpVL_single,4.0247516508054595
47,-0.006155247001575326,log10_SpVL_multiple,4.018596403803884
48,0.046516173524797644,log10_SpVL_single,4.017082859085567
48,0.046516173524797644,log10_SpVL_multiple,4.063599032610365
49,0.020396949283386867,log10_SpVL_single,4.020788874742881
49,0.020396949283386867,log10_SpVL_multiple,4.041185824026268
50,-0.0027669803976690943,log10_SpVL_single,4.024236265487466
50,-0.0027669803976690943,log10_SpVL_multiple,4.021469285089797
51,0.015481368631189873,log10_SpVL_single,4.021609714330777
51,0.015481368631189873,log10_SpVL_multiple,4.037091082961967
52,-0.006185001295545334,log10_SpVL_single,4.024708496962655
52,-0.006185001295545334,log10_SpVL_multiple,4.01852349566711
53,0.028351035987159712,log10_SpVL_single,4.019834791892615
53,0.028351035987159712,log10_SpVL_multiple,4.048185827879775
54,-0.027995246977883692,log10_SpVL_single,4.027836739761681
54,-0.027995246977883692,log10_SpVL_multiple,3.9998414927837973
55,-0.04520492946983534,log10_SpVL_single,4.030226192580097
55,-0.04520492946983534,log10_SpVL_multiple,3.9850212631102613
56,0.008573623103575123,log10_SpVL_single,4.022590176767283
56,0.008573623103575123,log10_SpVL_multiple,4.031163799870858
57,-0.055248949202375996,log10_SpVL_single,4.032134616842929
57,-0.055248949202375996,log10_SpVL_multiple,3.976885667640553
58,-0.022038755745739103,log10_SpVL_single,4.0271085572484395
58,-0.022038755745739103,log10_SpVL_multiple,4.0050698015027
59,0.009964704880592201,log10_SpVL_single,4.0223841022993625
59,0.009964704880592201,log10_SpVL_multiple,4.032348807179955
60,0.01837345809759494,log10_SpVL_single,4.021218431885742
60,0.01837345809759494,log10_SpVL_multiple,4.0395918899833365
61,0.011660897568569695,log10_SpVL_single,4.022103212391475
61,0.011660897568569695,log10_SpVL_multiple,4.033764109960044
62,0.04552725170752492,log10_SpVL_single,4.017357771537039
62,0.04552725170752492,log10_SpVL_multiple,4.062885023244564
63,-0.030469275619795066,log10_SpVL_single,4.028319148866407
63,-0.030469275619795066,log10_SpVL_multiple,3.997849873246612
64,0.06053605879185486,log10_SpVL_single,4.014767882395638
64,0.06053605879185486,log10_SpVL_multiple,4.075303941187493
65,0.010505565481324197,log10_SpVL_single,4.0224082968194
65,0.010505565481324197,log10_SpVL_multiple,4.032913862300724
