multiplicity,time,0.01,0.5,0.99
multiple,100,1,1,1
multiple,200,1,1,1
multiple,300,1,1,1
multiple,400,1,1,1
multiple,500,1,1,1
multiple,600,1,1,1
multiple,700,1,1,1
multiple,800,1,1,1
multiple,900,1,1,1
multiple,1000,1,1,1
multiple,1100,1,1,1
multiple,1200,0.9986130181846201,1,1
multiple,1300,0.9986130181846201,1,1
multiple,1400,0.9960573998356116,1,1
multiple,1500,0.993455239386038,0.9974603164365096,1
multiple,1600,0.9917769304848568,0.9961439588688946,1
multiple,1700,0.9812578636694428,0.9886515879191149,0.9960837037011887
multiple,1800,0.9676962803371143,0.9784878181570709,0.9880646028200474
multiple,1900,0.9614862438657388,0.9743918053777209,0.985603770581741
multiple,2000,0.944652802644264,0.9610302332076526,0.9747493036211698
multiple,2100,0.9270555321546885,0.9458583148989546,0.96073376255837
multiple,2200,0.9165437674088969,0.9355687400539681,0.9525005930087391
multiple,2300,0.893419426374926,0.9154359222968529,0.9349829159274098
multiple,2400,0.8654326880317809,0.8884461518923038,0.9129820752961607
multiple,2500,0.8547924937098127,0.877564169997896,0.9027432843525875
multiple,2600,0.8212348534468643,0.8475607178629517,0.8730614863077188
multiple,2700,0.7864477913320551,0.8153311932595448,0.8452693299098658
multiple,2800,0.7687234133446341,0.799455995147965,0.8290097836285373
multiple,2900,0.7328744440582191,0.764664918892348,0.7970039017361655
multiple,3000,0.6937409325611996,0.7275709596716308,0.7618463257199602
multiple,3100,0.671503390174514,0.7057238849562981,0.7425228493156767
multiple,3200,0.6318469363534638,0.6649648948474433,0.7003795226664347
multiple,3300,0.5969311337334254,0.632183908045977,0.6675370897362929
multiple,3400,0.5786706498436017,0.6122855028553078,0.649941016783122
multiple,3500,0.5380678387736578,0.5727636849132176,0.6093488977423638
multiple,3600,0.5019805588096009,0.5382619406601691,0.5777511484897506
multiple,3700,0.48741449426018696,0.5228626396795277,0.5613341335025697
multiple,3800,0.45799229082209075,0.4944674859582804,0.5307848723362011
multiple,3900,0.42682875803653436,0.46357615894039733,0.5000132978723404
multiple,4000,0.4106112822629383,0.4463028110748539,0.48460162256391914
multiple,4100,0.3778868106024308,0.41278196422142494,0.4500068493150685
multiple,4200,0.35059898059211314,0.3841058091868823,0.42133981004070553
multiple,4300,0.3389061647262143,0.37179477839600045,0.4081367507632975
multiple,4400,0.3156434347323835,0.3488527828904435,0.3819473418573351
multiple,4500,0.2891217051294097,0.32402621618565974,0.3576063218390804
multiple,4600,0.28082164565000456,0.3149500323226757,0.3481182795698925
multiple,4700,0.26058112874779543,0.29532967032967034,0.32758173415837705
