multiplicity,time,0.01,0.5,0.99
multiple,100,1,1,1
multiple,200,1,1,1
multiple,300,1,1,1
multiple,400,1,1,1
multiple,500,1,1,1
multiple,600,1,1,1
multiple,700,1,1,1
multiple,800,1,1,1
multiple,900,1,1,1
multiple,1000,1,1,1
multiple,1100,1,1,1
multiple,1200,0.9972527472527473,1,1
multiple,1300,0.9950617283950617,1,1
multiple,1400,0.9901715048381715,0.9975124378109452,1
multiple,1500,0.983447529751172,0.9930715935334873,1
multiple,1600,0.9786594117647058,0.9903846153846154,1
multiple,1700,0.963254400185271,0.98,0.9927007299270073
multiple,1800,0.9447102062094532,0.9674418604651163,0.98421728755137206
multiple,1900,0.9368364293085656,0.958128078817734,0.9783148094771431
multiple,2000,0.9139929302599602,0.9407407407407408,0.9662674814088891
multiple,2100,0.8841208413752495,0.9147465437788018,0.9451076961534112
multiple,2200,0.8700622428460943,0.9027097705857012,0.9351645408011073
multiple,2300,0.8263986900248985,0.8665105386416861,0.903580998347579
multiple,2400,0.7903602703496914,0.8325358851674641,0.8753056844441464
multiple,2500,0.770723706872604,0.8148148148148148,0.857163314012956
multiple,2600,0.7282728154067863,0.7780645548036447,0.8236895370098071
multiple,2700,0.6883459086389425,0.741469581212067,0.7885626370517083
multiple,2800,0.6747873896005148,0.7263922518159807,0.7754137115839244
multiple,2900,0.631688320825516,0.6860759493670886,0.7326914478048301
multiple,3000,0.5924030905803058,0.6444204980842911,0.6913712737127371
multiple,3100,0.5646757837606227,0.6192900287476986,0.6704399334332932
multiple,3200,0.5257880652930158,0.5791304730763727,0.6359381044487428
multiple,3300,0.4860469206426485,0.5353535353535354,0.5876558265582656
multiple,3400,0.4683340985111825,0.5175761712543985,0.5731846384253315
multiple,3500,0.43301063539678214,0.48458797734332176,0.5370809994968975
multiple,3600,0.3985499889649084,0.45039130671902267,0.5051621944383514
multiple,3700,0.3869971397273613,0.4375,0.49164756794574493
multiple,3800,0.3550709619283623,0.40787620339859143,0.45948927801040473
multiple,3900,0.32151635785482785,0.37206546897387854,0.423389770723104
multiple,4000,0.3069687051392478,0.3563387577702532,0.40816579106890283
multiple,4100,0.2780244145490782,0.3271675558929507,0.38322986036519874
multiple,4200,0.2524453622758927,0.2995169082125604,0.34964781519918064
multiple,4300,0.24069290448220623,0.2885328856937805,0.3395812027965621
multiple,4400,0.21627314181486548,0.2647754137115839,0.31217411069439704
multiple,4500,0.19840808388397554,0.24422778481987373,0.28995883492458835
multiple,4600,0.18840546006066733,0.23556623931623932,0.2811836403689269
multiple,4700,0.17603798786561622,0.21936368887177513,0.26191862567811935
