replicate,dif,multiplicity,log10_SpVL
1,0.030444412869420567,log10_SpVL_single,4.314110249399971
1,0.030444412869420567,log10_SpVL_multiple,4.344554662269392
2,0.013941465040454126,log10_SpVL_single,4.317554193633883
2,0.013941465040454126,log10_SpVL_multiple,4.331495658674337
3,-0.008008246457125168,log10_SpVL_single,4.322068858141096
3,-0.008008246457125168,log10_SpVL_multiple,4.314060611683971
4,0.006672317705976205,log10_SpVL_single,4.318915207482523
4,0.006672317705976205,log10_SpVL_multiple,4.325587525188499
5,-0.005249531809639052,log10_SpVL_single,4.321383586497767
5,-0.005249531809639052,log10_SpVL_multiple,4.316134054688128
6,0.004427742059430528,log10_SpVL_single,4.3194716176521375
6,0.004427742059430528,log10_SpVL_multiple,4.323899359711568
7,0.003727647974090864,log10_SpVL_single,4.319589775173676
7,0.003727647974090864,log10_SpVL_multiple,4.323317423147767
8,-0.030570014468717766,log10_SpVL_single,4.326526476027284
8,-0.030570014468717766,log10_SpVL_multiple,4.295956461558566
9,-0.014284736159376088,log10_SpVL_single,4.323220517706969
9,-0.014284736159376088,log10_SpVL_multiple,4.308935781547593
10,0.0073897209771942585,log10_SpVL_single,4.318888336872878
10,0.0073897209771942585,log10_SpVL_multiple,4.326278057850073
11,-7.26244115370811e-4,log10_SpVL_single,4.320503613581063
11,-7.26244115370811e-4,log10_SpVL_multiple,4.319777369465692
12,0.03127988333693921,log10_SpVL_single,4.3140013984757255
12,0.03127988333693921,log10_SpVL_multiple,4.345281281812665
13,0.0016529246534942033,log10_SpVL_single,4.320020057940028
13,0.0016529246534942033,log10_SpVL_multiple,4.3216729825935225
14,0.003121818379001162,log10_SpVL_single,4.3197029274596765
14,0.003121818379001162,log10_SpVL_multiple,4.322824745838678
15,-0.006774672636939094,log10_SpVL_single,4.3217282993159944
15,-0.006774672636939094,log10_SpVL_multiple,4.314953626679055
16,-0.0018088565090224051,log10_SpVL_single,4.320729354023958
16,-0.0018088565090224051,log10_SpVL_multiple,4.318920497514935
17,0.03677403161446513,log10_SpVL_single,4.313179362936924
17,0.03677403161446513,log10_SpVL_multiple,4.349953394551389
18,-0.013464982096647482,log10_SpVL_single,4.3230404478716125
18,-0.013464982096647482,log10_SpVL_multiple,4.309575465774965
19,-0.0171787693024692,log10_SpVL_single,4.323800771352159
19,-0.0171787693024692,log10_SpVL_multiple,4.30662200204969
20,0.0034833787695749407,log10_SpVL_single,4.319648721653662
20,0.0034833787695749407,log10_SpVL_multiple,4.323132100423237
21,-0.002132915825915127,log10_SpVL_single,4.320812516607789
21,-0.002132915825915127,log10_SpVL_multiple,4.3186796007818735
22,-0.03354299096050539,log10_SpVL_single,4.3271880172659705
22,-0.03354299096050539,log10_SpVL_multiple,4.293645026305465
23,0.044407236057156574,log10_SpVL_single,4.311341759187411
23,0.044407236057156574,log10_SpVL_multiple,4.355748995244568
24,0.0047221344786700925,log10_SpVL_single,4.319392325650952
24,0.0047221344786700925,log10_SpVL_multiple,4.324114460129622
25,-0.04271296036651151,log10_SpVL_single,4.329354625090892
25,-0.04271296036651151,log10_SpVL_multiple,4.286641664724381
26,-0.008636711782275874,log10_SpVL_single,4.322148545801836
26,-0.008636711782275874,log10_SpVL_multiple,4.31351183401956
27,-0.004852103714655165,log10_SpVL_single,4.321330892269708
27,-0.004852103714655165,log10_SpVL_multiple,4.316478788555052
28,-0.01223843669174407,log10_SpVL_single,4.322885705023308
28,-0.01223843669174407,log10_SpVL_multiple,4.3106472683315635
29,0.025800846696597546,log10_SpVL_single,4.314916749595148
29,0.025800846696597546,log10_SpVL_multiple,4.3407175962917455
30,-0.01439237775775215,log10_SpVL_single,4.3233260553843635
30,-0.01439237775775215,log10_SpVL_multiple,4.308933677626611
31,0.004069782651604292,log10_SpVL_single,4.3195587507073
31,0.004069782651604292,log10_SpVL_multiple,4.323628533358904
32,-0.0344437541710203,log10_SpVL_single,4.327130366427315
32,-0.0344437541710203,log10_SpVL_multiple,4.292686612256294
33,0.01945110481380663,log10_SpVL_single,4.316375435321788
33,0.01945110481380663,log10_SpVL_multiple,4.335826540135595
34,0.028986290891833022,log10_SpVL_single,4.314105051371342
34,0.028986290891833022,log10_SpVL_multiple,4.343091342263175
35,-0.011732813923724272,log10_SpVL_single,4.322792942465174
35,-0.011732813923724272,log10_SpVL_multiple,4.31106012854145
36,-0.027223371197212742,log10_SpVL_single,4.326023426544567
36,-0.027223371197212742,log10_SpVL_multiple,4.298800055347354
37,0.03378372019171216,log10_SpVL_single,4.313458918567873
37,0.03378372019171216,log10_SpVL_multiple,4.347242638759585
38,0.006056923922629132,log10_SpVL_single,4.319116777677516
38,0.006056923922629132,log10_SpVL_multiple,4.3251737016001455
39,0.009542045372169738,log10_SpVL_single,4.3184909582367546
39,0.009542045372169738,log10_SpVL_multiple,4.328033003608924
40,-0.04916253050252006,log10_SpVL_single,4.330590428206622
40,-0.04916253050252006,log10_SpVL_multiple,4.281427897704102
41,0.02477697176711846,log10_SpVL_single,4.315306055361816
41,0.02477697176711846,log10_SpVL_multiple,4.340083027128935
42,0.027875427198131852,log10_SpVL_single,4.314762759049255
42,0.027875427198131852,log10_SpVL_multiple,4.342638186247387
43,-0.0072372057161205205,log10_SpVL_single,4.321825580867387
43,-0.0072372057161205205,log10_SpVL_multiple,4.314588375151266
44,-0.03641159117963433,log10_SpVL_single,4.3279421762694374
44,-0.03641159117963433,log10_SpVL_multiple,4.291530585089803
45,-0.028121706613689845,log10_SpVL_single,4.326083882354002
45,-0.028121706613689845,log10_SpVL_multiple,4.297962175740312
46,0.00976139638882767,log10_SpVL_single,4.318405775728647
46,0.00976139638882767,log10_SpVL_multiple,4.328167172117475
47,0.0273276737010395,log10_SpVL_single,4.314991094837043
47,0.0273276737010395,log10_SpVL_multiple,4.342318768538083
48,0.012939909507873715,log10_SpVL_single,4.317813735888717
