multiplicity,time,0.01,0.5,0.99
multiple,100,1,1,1
multiple,200,1,1,1
multiple,300,1,1,1
multiple,400,1,1,1
multiple,500,1,1,1
multiple,600,1,1,1
multiple,700,1,1,1
multiple,800,1,1,1
multiple,900,1,1,1
multiple,1000,1,1,1
multiple,1100,1,1,1
multiple,1200,0.9992977528089888,0.9993517017147017,1
multiple,1300,0.9986262881900407,0.9993403693931399,1
multiple,1400,0.9979508196721312,0.999324095901175,1
multiple,1500,0.9946735904120714,0.9972289570627522,0.9986970853581261
multiple,1600,0.9933060175926378,0.996017258107583,0.9986639946559787
multiple,1700,0.9889749980380195,0.9930458970792768,0.9966778069564757
multiple,1800,0.9790098943885558,0.985254691689008,0.9905728957356553
multiple,1900,0.9753589182658391,0.981853532080363,0.9878870262779893
multiple,2000,0.9619863156015871,0.9697067322711652,0.9769975215254543
multiple,2100,0.9410569105691057,0.9514057996163152,0.9616695835122602
multiple,2200,0.9315537303216974,0.9430188759719886,0.9535550649324641
multiple,2300,0.905881260002342,0.9179996143906446,0.9306266669270322
multiple,2400,0.8798937731925132,0.8932136037821634,0.9087845782536048
multiple,2500,0.8633868592589383,0.8785014832062773,0.8950294429250746
multiple,2600,0.8214934272522687,0.8396695222906545,0.8564900695634641
multiple,2700,0.784671941858177,0.8034100308966282,0.8222832632683914
multiple,2800,0.7661930163676006,0.7853014604686706,0.8046299643642931
multiple,2900,0.72642103428366,0.7493206471574252,0.768639584479912
multiple,3000,0.6822723519222599,0.7039032723214933,0.7259666992572271
multiple,3100,0.6622570468764832,0.6842105263157895,0.7070935369864423
multiple,3200,0.6177761948821886,0.642033601536848,0.6644405822935234
multiple,3300,0.575341367824623,0.6026058908411849,0.6265429580805777
multiple,3400,0.5581703555696834,0.584351085122248,0.6087568885375845
multiple,3500,0.5167451523545707,0.5436695015329549,0.5696730842546702
multiple,3600,0.4846842740977082,0.5110807975011581,0.5368188153022768
multiple,3700,0.4668834401930066,0.4938733804148362,0.5178624951342936
multiple,3800,0.4276112494289226,0.4552581484691337,0.4800824175824176
multiple,3900,0.3921603373446439,0.41864281404339954,0.44467288596157717
multiple,4000,0.3768183894599283,0.4006849315068493,0.4261207799932027
multiple,4100,0.3429892386255446,0.36963749543279567,0.3940223626382151
multiple,4200,0.3159475031143368,0.3418137901337568,0.3665783786516949
multiple,4300,0.30126408356975476,0.32797319391583774,0.352039382300291
multiple,4400,0.28024054639303736,0.3055836081828954,0.329449479039988
multiple,4500,0.25520232475405286,0.27918729372937295,0.30143130920746397
multiple,4600,0.24228109092690486,0.26675650430231196,0.2892098204845692
