replicate,dif,multiplicity,log10_SpVL
1,-6.760983396203457e-4,log10_SpVL_single,4.228828195697435
1,-6.760983396203457e-4,log10_SpVL_multiple,4.228152097357815
2,0.004880568957363884,log10_SpVL_single,4.227722031562639
2,0.004880568957363884,log10_SpVL_multiple,4.232602600520003
3,-0.007146333792738879,log10_SpVL_single,4.230068178785311
3,-0.007146333792738879,log10_SpVL_multiple,4.222921844992572
4,0.01795546307893847,log10_SpVL_single,4.225133724797484
4,0.01795546307893847,log10_SpVL_multiple,4.243089187876422
5,0.038820332767588006,log10_SpVL_single,4.221150806973639
5,0.038820332767588006,log10_SpVL_multiple,4.259971139741227
6,0.03477565487586887,log10_SpVL_single,4.221699189068945
6,0.03477565487586887,log10_SpVL_multiple,4.2564748439448135
7,0.012863735401247745,log10_SpVL_single,4.226042818192916
7,0.012863735401247745,log10_SpVL_multiple,4.2389065535941635
8,0.003544422530618263,log10_SpVL_single,4.227956470280928
8,0.003544422530618263,log10_SpVL_multiple,4.231500892811546
9,0.0060381715111486045,log10_SpVL_single,4.227524492730229
9,0.0060381715111486045,log10_SpVL_multiple,4.2335626642413775
10,0.008963547822207651,log10_SpVL_single,4.226951481590054
10,0.008963547822207651,log10_SpVL_multiple,4.235915029412261
11,-0.03183625471668794,log10_SpVL_single,4.235009082160283
11,-0.03183625471668794,log10_SpVL_multiple,4.203172827443595
12,0.022669648273802245,log10_SpVL_single,4.22425541885452
12,0.022669648273802245,log10_SpVL_multiple,4.2469250671283225
13,-0.020404798674828584,log10_SpVL_single,4.2327078353808565
13,-0.020404798674828584,log10_SpVL_multiple,4.212303036706028
14,0.017503509961240837,log10_SpVL_single,4.225284624450691
14,0.017503509961240837,log10_SpVL_multiple,4.242788134411932
15,-0.007393079682951331,log10_SpVL_single,4.23013161345986
15,-0.007393079682951331,log10_SpVL_multiple,4.2227385337769086
16,-0.013320482128660771,log10_SpVL_single,4.231472212165299
16,-0.013320482128660771,log10_SpVL_multiple,4.218151730036638
17,0.02254845894423152,log10_SpVL_single,4.224249087152969
17,0.02254845894423152,log10_SpVL_multiple,4.2467975460972
18,0.037521193067395764,log10_SpVL_single,4.2212094136245275
18,0.037521193067395764,log10_SpVL_multiple,4.258730606691923
19,0.025113402138898344,log10_SpVL_single,4.2235843143062075
19,0.025113402138898344,log10_SpVL_multiple,4.248697716445106
20,-0.014668055385876677,log10_SpVL_single,4.231586943228389
20,-0.014668055385876677,log10_SpVL_multiple,4.216918887842512
21,0.0052266923816244315,log10_SpVL_single,4.227648682049751
21,0.0052266923816244315,log10_SpVL_multiple,4.232875374431376
22,-0.0026090080134917315,log10_SpVL_single,4.229226694441556
22,-0.0026090080134917315,log10_SpVL_multiple,4.226617686428065
23,-0.012755864642731929,log10_SpVL_single,4.231195041111449
23,-0.012755864642731929,log10_SpVL_multiple,4.218439176468717
24,0.010757015222413457,log10_SpVL_single,4.226608030688325
24,0.010757015222413457,log10_SpVL_multiple,4.237365045910739
25,0.016485346234746068,log10_SpVL_single,4.225408812625347
25,0.016485346234746068,log10_SpVL_multiple,4.241894158860093
26,-0.013000049722015738,log10_SpVL_single,4.231180067813332
26,-0.013000049722015738,log10_SpVL_multiple,4.218180018091316
27,-0.024168783526079096,log10_SpVL_single,4.233621295350206
27,-0.024168783526079096,log10_SpVL_multiple,4.209452511824127
28,0.01098430581840315,log10_SpVL_single,4.226375372396154
28,0.01098430581840315,log10_SpVL_multiple,4.237359678214557
29,0.006752209634891315,log10_SpVL_single,4.22734670045104
29,0.006752209634891315,log10_SpVL_multiple,4.234098910085931
30,0.010013249719036388,log10_SpVL_single,4.226702254947385
30,0.010013249719036388,log10_SpVL_multiple,4.236715504666422
31,0.02345275587760831,log10_SpVL_single,4.22424668561002
31,0.02345275587760831,log10_SpVL_multiple,4.247699441487629
32,0.02061620132762787,log10_SpVL_single,4.224420465899545
32,0.02061620132762787,log10_SpVL_multiple,4.245036667227173
33,0.027295448096876562,log10_SpVL_single,4.22322215429805
33,0.027295448096876562,log10_SpVL_multiple,4.250517602394926
34,0.02164152196759872,log10_SpVL_single,4.224344945725986
34,0.02164152196759872,log10_SpVL_multiple,4.245986467693585
35,0.01835015080341318,log10_SpVL_single,4.225150254177947
35,0.01835015080341318,log10_SpVL_multiple,4.2435004049813605
36,-0.03974943380092899,log10_SpVL_single,4.236499030477723
36,-0.03974943380092899,log10_SpVL_multiple,4.196749596676794
37,0.01577915201312674,log10_SpVL_single,4.2255679896842055
37,0.01577915201312674,log10_SpVL_multiple,4.241347141697332
38,-0.018459029289149775,log10_SpVL_single,4.232414386043237
38,-0.018459029289149775,log10_SpVL_multiple,4.213955356754087
39,0.03345740424031529,log10_SpVL_single,4.222059173133811
39,0.03345740424031529,log10_SpVL_multiple,4.255516577374126
40,0.004094407246061138,log10_SpVL_single,4.2278528085512
40,0.004094407246061138,log10_SpVL_multiple,4.231947215797261
41,0.02095441419585331,log10_SpVL_single,4.224465592376277
41,0.02095441419585331,log10_SpVL_multiple,4.245420006572131
42,0.021933979690691885,log10_SpVL_single,4.224271539070517
42,0.021933979690691885,log10_SpVL_multiple,4.246205518761209
43,-0.01747664336763144,log10_SpVL_single,4.232178569219421
43,-0.01747664336763144,log10_SpVL_multiple,4.21470192585179
44,0.04985174167756501,log10_SpVL_single,4.218574988080928
44,0.04985174167756501,log10_SpVL_multiple,4.268426729758493
45,0.02308492130745332,log10_SpVL_single,4.224070212406214
45,0.02308492130745332,log10_SpVL_multiple,4.247155133713667
46,-0.060466478390281964,log10_SpVL_single,4.2406168656307575
46,-0.060466478390281964,log10_SpVL_multiple,4.1801503872404755
47,0.022090041401612304,log10_SpVL_single,4.224214294910513
47,0.022090041401612304,log10_SpVL_multiple,4.246304336312125
48,0.0397065870420672,log10_SpVL_single,4.220561659062357
48,0.0397065870420672,log10_SpVL_multiple,4.260268246104424
49,0.021620891038761414,log10_SpVL_single,4.2244319726249975
49,0.021620891038761414,log10_SpVL_multiple,4.246052863663759
50,0.005809155086207163,log10_SpVL_single,4.227477873650913
50,0.005809155086207163,log10_SpVL_multiple,4.23328702873712
51,0.02731227746639142,log10_SpVL_single,4.223209675916973
51,0.02731227746639142,log10_SpVL_multiple,4.250521953383364
52,-0.025491778521853803,log10_SpVL_single,4.234094900058353
52,-0.025491778521853803,log10_SpVL_multiple,4.208603121536499
53,0.03474334658875389,log10_SpVL_single,4.221450903877718
53,0.03474334658875389,log10_SpVL_multiple,4.256194250466472
54,-0.043973537901811355,log10_SpVL_single,4.2376141909125575
54,-0.043973537901811355,log10_SpVL_multiple,4.193640653010746
55,0.04013782442939906,log10_SpVL_single,4.220941601889194
55,0.04013782442939906,log10_SpVL_multiple,4.261079426318593
56,-0.02323260039690389,log10_SpVL_single,4.233469191023037
56,-0.02323260039690389,log10_SpVL_multiple,4.210236590626133
57,0.034654322139309635,log10_SpVL_single,4.221688942848976
57,0.034654322139309635,log10_SpVL_multiple,4.256343264988286
58,0.03475354807809783,log10_SpVL_single,4.2219237420242575
58,0.03475354807809783,log10_SpVL_multiple,4.256677290102355
59,0.022544009747650584,log10_SpVL_single,4.224234935046397
59,0.022544009747650584,log10_SpVL_multiple,4.246778944794047
60,0.012492255221020265,log10_SpVL_single,4.226138143406238
60,0.012492255221020265,log10_SpVL_multiple,4.238630398627258
61,-0.011197823493635184,log10_SpVL_single,4.230962450898934
61,-0.011197823493635184,log10_SpVL_multiple,4.219764627405299
62,0.02542415349111149,log10_SpVL_single,4.223648197173488
62,0.02542415349111149,log10_SpVL_multiple,4.2490723506645995
63,0.05528287841025126,log10_SpVL_single,4.217288191062825
63,0.05528287841025126,log10_SpVL_multiple,4.272571069473076
64,-0.03540288130387825,log10_SpVL_single,4.235810870783553
64,-0.03540288130387825,log10_SpVL_multiple,4.200407989479674
65,-0.022771850107426772,log10_SpVL_single,4.233351734988442
65,-0.022771850107426772,log10_SpVL_multiple,4.210579884881016
66,0.005045036973946537,log10_SpVL_single,4.227690088444162
66,0.005045036973946537,log10_SpVL_multiple,4.232735125418109
67,0.020537728145556322,log10_SpVL_single,4.224594191921744
67,0.020537728145556322,log10_SpVL_multiple,4.2451319200673
68,0.010981195062781168,log10_SpVL_single,4.226577351193534
68,0.010981195062781168,log10_SpVL_multiple,4.237558546256315
69,0.02640545146123774,log10_SpVL_single,4.223312580451958
69,0.02640545146123774,log10_SpVL_multiple,4.249718031913195
70,0.0013638124182735467,log10_SpVL_single,4.228420538043331
70,0.0013638124182735467,log10_SpVL_multiple,4.229784350461604
71,0.0010017020903196894,log10_SpVL_single,4.228492714769577
71,0.0010017020903196894,log10_SpVL_multiple,4.229494416859897
72,0.001664806645340633,log10_SpVL_single,4.228354438682501
72,0.001664806645340633,log10_SpVL_multiple,4.230019245327842
73,0.02150191653230671,log10_SpVL_single,4.22451276887594
73,0.02150191653230671,log10_SpVL_multiple,4.246014685408246
74,0.05479991018213326,log10_SpVL_single,4.218054575747776
74,0.05479991018213326,log10_SpVL_multiple,4.272854485929909
75,0.04276742917192866,log10_SpVL_single,4.2200701267584675
75,0.04276742917192866,log10_SpVL_multiple,4.262837555930396
76,0.0095247689902207,log10_SpVL_single,4.2268010500739175
76,0.0095247689902207,log10_SpVL_multiple,4.236325819064138
77,0.032628098508757475,log10_SpVL_single,4.222299784333757
77,0.032628098508757475,log10_SpVL_multiple,4.254927882842514
78,0.0041591155502640476,log10_SpVL_single,4.227851284370694
78,0.0041591155502640476,log10_SpVL_multiple,4.232010399920958
79,-0.003929728930045506,log10_SpVL_single,4.229516859942675
79,-0.003929728930045506,log10_SpVL_multiple,4.225587131012629
80,-0.001442789225582608,log10_SpVL_single,4.228982247162235
80,-0.001442789225582608,log10_SpVL_multiple,4.227539457936652
81,0.03382710975513703,log10_SpVL_single,4.221985848206704
81,0.03382710975513703,log10_SpVL_multiple,4.255812957961841
82,0.03963055241471469,log10_SpVL_single,4.220709335329908
82,0.03963055241471469,log10_SpVL_multiple,4.260339887744623
83,-0.014428555500359153,log10_SpVL_single,4.2315517456305445
83,-0.014428555500359153,log10_SpVL_multiple,4.217123190130185
84,0.035162332892978654,log10_SpVL_single,4.221908561393128
84,0.035162332892978654,log10_SpVL_multiple,4.257070894286107
85,-0.01361518418312535,log10_SpVL_single,4.231390698109732
85,-0.01361518418312535,log10_SpVL_multiple,4.217775513926607
